,date,location,d_pm10,d_pm25,status
6139,2017-08-20,동홍동,13.08333333,5.772727273,case_2
6140,2017-08-21,동홍동,26,9.875,case_2
6141,2017-08-22,동홍동,35.47368421,4,case_2
6142,2017-08-23,동홍동,48.8,5.5625,case_2
6143,2017-08-24,동홍동,36.11764706,5.7,case_2
6144,2017-08-25,동홍동,NA,12.25,case_2
6145,2017-08-26,동홍동,NA,11.54166667,case_2
6146,2017-08-27,동홍동,NA,13.625,case_2
6147,2017-08-28,동홍동,NA,11.66666667,case_2
6148,2017-08-29,동홍동,25.09090909,12.20833333,case_2
6149,2017-08-30,동홍동,22.08695652,12.90909091,case_2
6150,2017-08-31,동홍동,22.41666667,15.36363636,case_2
6151,2017-09-01,동홍동,29.16666667,16.66666667,case_2
6152,2017-09-02,동홍동,13.2173913,7.454545455,case_2
6153,2017-09-03,동홍동,12.26086957,9.304347826,case_2
6154,2017-09-04,동홍동,19.61904762,13.25,case_2
6155,2017-09-05,동홍동,21.47368421,15.95833333,case_2
6156,2017-09-06,동홍동,24.5,18.30434783,case_2
6157,2017-09-07,동홍동,16.8,13.80952381,case_2
6158,2017-09-08,동홍동,27.375,26.3,case_2
6159,2017-09-09,동홍동,31.22222222,31.29411765,case_2
6160,2017-09-10,동홍동,28.44444444,24.76470588,case_2
6161,2017-09-11,동홍동,20.94736842,15.19047619,case_2
6162,2017-09-12,동홍동,24,17.26086957,case_2
6163,2017-09-13,동홍동,19.56521739,10.72222222,case_2
6164,2017-09-14,동홍동,20.72727273,6.75,case_2
6165,2017-09-15,동홍동,23.33333333,4.333333333,case_2
6166,2017-09-16,동홍동,19,5,case_2
6167,2017-09-17,동홍동,7.625,2.928571429,case_2
6168,2017-09-18,동홍동,20,10.95454545,case_2
6169,2017-09-19,동홍동,72,55.95833333,case_2
6170,2017-09-20,동홍동,44.86956522,31.66666667,case_2
6171,2017-09-21,동홍동,21.81818182,13,case_2
6172,2017-09-22,동홍동,20.09090909,11.875,case_2
6173,2017-09-23,동홍동,22.25,12.75,case_2
6174,2017-09-24,동홍동,26.10526316,15.86956522,case_2
6175,2017-09-25,동홍동,34.28571429,22.40909091,case_2
6176,2017-09-26,동홍동,37.25,23.875,case_2
6177,2017-09-27,동홍동,19.57894737,13.63157895,case_2
6178,2017-09-28,동홍동,27.33333333,19.60869565,case_2
6179,2017-09-29,동홍동,22.90909091,16.79166667,case_2
6180,2017-09-30,동홍동,14.52631579,10.86956522,case_2
6181,2017-10-01,동홍동,19.57894737,15.9047619,case_2
6182,2017-10-02,동홍동,23.375,14.08333333,case_2
6183,2017-10-03,동홍동,18.875,14.83333333,case_2
6184,2017-10-04,동홍동,19.375,14.375,case_2
6185,2017-10-05,동홍동,14.11111111,10.54545455,case_2
6186,2017-10-06,동홍동,13.11111111,11,case_2
6187,2017-10-07,동홍동,13,12.20833333,case_2
6188,2017-10-08,동홍동,10.47058824,10.91304348,case_2
6189,2017-10-09,동홍동,11.80952381,12,case_2
6190,2017-10-10,동홍동,20.47619048,11.13043478,case_2
6191,2017-10-11,동홍동,25.04347826,15.75,case_2
6192,2017-10-12,동홍동,17.33333333,7.416666667,case_2
6193,2017-10-13,동홍동,15.47826087,5.333333333,case_2
6194,2017-10-14,동홍동,22,9.333333333,case_2
6195,2017-10-15,동홍동,10.94736842,5.842105263,case_2
6196,2017-10-16,동홍동,12.16666667,4.708333333,case_2
6197,2017-10-17,동홍동,19.16666667,8,case_2
6198,2017-10-18,동홍동,25.5,10.5,case_2
6199,2017-10-19,동홍동,21,10.56521739,case_2
6200,2017-10-20,동홍동,13.39130435,6.583333333,case_2
6201,2017-10-21,동홍동,14.18181818,6.416666667,case_2
6202,2017-10-22,동홍동,10.83333333,7.291666667,case_2
6203,2017-10-23,동홍동,21,10.13636364,case_2
6204,2017-10-24,동홍동,22.33333333,14.7826087,case_2
6205,2017-10-25,동홍동,23.08333333,15.85714286,case_2
6206,2017-10-26,동홍동,20,13.9375,case_2
6207,2017-10-27,동홍동,25.53846154,17.75,case_2
6208,2017-10-28,동홍동,24.1,16.43478261,case_2
6209,2017-10-29,동홍동,36.08333333,18.43478261,case_2
6210,2017-10-30,동홍동,25.2,9.375,case_2
6211,2017-10-31,동홍동,15.5,7.375,case_2
6212,2017-11-01,동홍동,16.75,10.73913043,case_2
6213,2017-11-02,동홍동,18.41666667,12.45833333,case_2
6214,2017-11-03,동홍동,32.83333333,21.26086957,case_2
6215,2017-11-04,동홍동,42.08333333,28.14285714,case_2
6216,2017-11-05,동홍동,32.57142857,28.13043478,case_2
6217,2017-11-06,동홍동,23.6,17.81818182,case_2
6218,2017-11-07,동홍동,24.18181818,15.375,case_2
6219,2017-11-08,동홍동,34.86956522,18.70833333,case_2
6220,2017-11-09,동홍동,32.75,14.26086957,case_2
6221,2017-11-10,동홍동,36.60869565,18.22727273,case_2
6222,2017-11-11,동홍동,38.83333333,15.91666667,case_2
6223,2017-11-12,동홍동,33.82608696,13.47826087,case_2
6224,2017-11-13,동홍동,26.69565217,13.65217391,case_2
6225,2017-11-14,동홍동,39.73333333,18.38095238,case_2
6226,2017-11-15,동홍동,46.08333333,23.45833333,case_2
6227,2017-11-16,동홍동,36.91666667,21.83333333,case_2
6228,2017-11-17,동홍동,22,14.33333333,case_2
6229,2017-11-18,동홍동,24.69565217,12.25,case_2
6230,2017-11-19,동홍동,14.26086957,10.33333333,case_2
6231,2017-11-20,동홍동,22.0952381,17.33333333,case_2
6232,2017-11-21,동홍동,33.5,25.08333333,case_2
6233,2017-11-22,동홍동,43.9,29.56521739,case_2
6234,2017-11-23,동홍동,50.08333333,17.29166667,case_2
6235,2017-11-24,동홍동,48.75,21.45833333,case_2
6236,2017-11-25,동홍동,48.58333333,22.125,case_2
6237,2017-11-26,동홍동,46.25,23.875,case_2
6238,2017-11-27,동홍동,62.75,36.70833333,case_2
6239,2017-11-28,동홍동,45.58333333,32.25,case_2
6240,2017-11-29,동홍동,49.04761905,34.16666667,case_2
6241,2017-11-30,동홍동,33.33333333,18.29166667,case_2
6242,2017-12-01,동홍동,30.7826087,18.5,case_2
6243,2017-12-02,동홍동,22.5,17.375,case_2
6244,2017-12-03,동홍동,20.7,17.56521739,case_2
6245,2017-12-04,동홍동,33.66666667,22.77272727,case_2
6246,2017-12-05,동홍동,12.33333333,10.5,case_2
6247,2017-12-06,동홍동,27.25,18.20833333,case_2
6248,2017-12-07,동홍동,35.56521739,25.73913043,case_2
6249,2017-12-08,동홍동,17.81818182,11.83333333,case_2
6250,2017-12-09,동홍동,25.2173913,16.83333333,case_2
6251,2017-12-10,동홍동,45.08333333,29.625,case_2
6252,2017-12-11,동홍동,21.54545455,12.33333333,case_2
6253,2017-12-12,동홍동,16.61111111,10.71428571,case_2
6254,2017-12-13,동홍동,28,20.0952381,case_2
6255,2017-12-14,동홍동,23,14.45833333,case_2
6256,2017-12-15,동홍동,27.18181818,16.14285714,case_2
6257,2017-12-16,동홍동,33.47826087,23.33333333,case_2
6258,2017-12-17,동홍동,15.08333333,9.958333333,case_2
6259,2017-12-18,동홍동,30.82608696,20.2173913,case_2
6260,2017-12-19,동홍동,40,22.41666667,case_2
6261,2017-12-20,동홍동,30.25,15.79166667,case_2
6262,2017-12-21,동홍동,40.83333333,27.58333333,case_2
6263,2017-12-22,동홍동,35.91666667,24.20833333,case_2
6264,2017-12-23,동홍동,45.08333333,28.29166667,case_2
6265,2017-12-24,동홍동,44.58333333,28.41666667,case_2
6266,2017-12-25,동홍동,29.73913043,15.52173913,case_2
6267,2017-12-26,동홍동,36.66666667,18.5,case_2
6268,2017-12-27,동홍동,20.34782609,9.666666667,case_2
6269,2017-12-28,동홍동,41.54545455,22.66666667,case_2
6270,2017-12-29,동홍동,57.08333333,37.16666667,case_2
6271,2017-12-30,동홍동,48.41666667,31.04166667,case_2
6272,2017-12-31,동홍동,60.26086957,30.41666667,case_2
6273,2018-01-01,동홍동,51.56521739,22.09090909,case_2
6274,2018-01-02,동홍동,45.08333333,22.95833333,case_2
6275,2018-01-03,동홍동,54,25.5,case_2
6276,2018-01-04,동홍동,24.41666667,11.05263158,case_2
6277,2018-01-05,동홍동,19.05263158,11.75,case_2
6278,2018-01-06,동홍동,28.36363636,17.47826087,case_2
6279,2018-01-07,동홍동,22.63636364,13,case_2
6280,2018-01-08,동홍동,13.90909091,9.739130435,case_2
6281,2018-01-09,동홍동,38.90909091,25,case_2
6282,2018-01-10,동홍동,22.45454545,13.41666667,case_2
6283,2018-01-11,동홍동,13.33333333,9,case_2
6284,2018-01-12,동홍동,12.43478261,8.157894737,case_2
6285,2018-01-13,동홍동,17.27272727,13.46666667,case_2
6286,2018-01-14,동홍동,26,14.72222222,case_2
6287,2018-01-15,동홍동,21.08333333,10.70833333,case_2
6288,2018-01-16,동홍동,17.81818182,10.75,case_2
6289,2018-01-17,동홍동,22.85714286,16.54166667,case_2
6290,2018-01-18,동홍동,61.13043478,46.29166667,case_2
6291,2018-01-19,동홍동,73.66666667,49.625,case_2
6292,2018-01-20,동홍동,49.91666667,28.25,case_2
6293,2018-01-21,동홍동,51,30.95833333,case_2
6294,2018-01-22,동홍동,44.5,32.79166667,case_2
6295,2018-01-23,동홍동,37.63636364,25.38095238,case_2
6296,2018-01-24,동홍동,17.18181818,13.46666667,case_2
6297,2018-01-25,동홍동,17.54545455,11.625,case_2
6298,2018-01-26,동홍동,21.2173913,14.29166667,case_2
6299,2018-01-27,동홍동,20.52173913,13.95833333,case_2
6300,2018-01-28,동홍동,29.73333333,18.25,case_2
6301,2018-01-29,동홍동,32.58333333,23.95833333,case_2
6302,2018-01-30,동홍동,24.43478261,15.29166667,case_2
6303,2018-01-31,동홍동,28.72727273,19.75,case_2
6304,2018-02-01,동홍동,39.04761905,28.625,case_2
6305,2018-02-02,동홍동,27.73913043,15.70833333,case_2
6306,2018-02-03,동홍동,37.1,22.86956522,case_2
6307,2018-02-04,동홍동,15.63636364,10.25,case_2
6308,2018-02-05,동홍동,21.39130435,16.66666667,case_2
6309,2018-02-06,동홍동,16.71428571,12.7,case_2
6310,2018-02-07,동홍동,17.52380952,14.11764706,case_2
6311,2018-02-08,동홍동,34.91666667,30.42857143,case_2
6312,2018-02-09,동홍동,37.91666667,30.39130435,case_2
6313,2018-02-10,동홍동,38.08333333,25.1,case_2
6314,2018-02-11,동홍동,64.41666667,25.20833333,case_2
6315,2018-02-12,동홍동,58.08695652,21.52173913,case_2
6316,2018-02-13,동홍동,49.91666667,17.33333333,case_2
6317,2018-02-14,동홍동,57.5,23.83333333,case_2
6318,2018-02-15,동홍동,49.83333333,29,case_2
6319,2018-02-16,동홍동,27.04347826,15.91304348,case_2
6320,2018-02-17,동홍동,33.33333333,18.91666667,case_2
6321,2018-02-18,동홍동,16.33333333,8.958333333,case_2
6322,2018-02-19,동홍동,37.08333333,27.08695652,case_2
6323,2018-02-20,동홍동,53.5,37.70833333,case_2
6324,2018-02-21,동홍동,61.66666667,38.08333333,case_2
6325,2018-02-22,동홍동,33.91304348,22.125,case_2
6326,2018-02-23,동홍동,62.69565217,47.34782609,case_2
6327,2018-02-24,동홍동,50.08333333,35.79166667,case_2
6328,2018-02-25,동홍동,47.91666667,34.91666667,case_2
6329,2018-02-26,동홍동,54.5,39.25,case_2
6330,2018-02-27,동홍동,47.27272727,34.13043478,case_2
6331,2018-02-28,동홍동,27.82608696,14.83333333,case_2
6332,2018-03-01,동홍동,47.54545455,29.25,case_2
6333,2018-03-02,동홍동,33.66666667,18.70833333,case_2
6334,2018-03-03,동홍동,26.08695652,17.04347826,case_2
6335,2018-03-04,동홍동,23.1,12.40909091,case_2
6336,2018-03-05,동홍동,13.1,8.5,case_2
6337,2018-03-06,동홍동,26.52173913,11.83333333,case_2
6338,2018-03-07,동홍동,29.75,12.83333333,case_2
6339,2018-03-08,동홍동,17.23809524,10.39130435,case_2
6340,2018-03-09,동홍동,47.56521739,36.52173913,case_2
6341,2018-03-10,동홍동,34.43478261,23.04166667,case_2
6342,2018-03-11,동홍동,33.08333333,21.95833333,case_2
6343,2018-03-12,동홍동,45.58333333,29.04166667,case_2
6344,2018-03-13,동홍동,20.36363636,10.30434783,case_2
6345,2018-03-14,동홍동,24.54545455,11.86363636,case_2
6346,2018-03-15,동홍동,28.95652174,11.375,case_2
6347,2018-03-16,동홍동,27.47826087,13.5,case_2
6348,2018-03-17,동홍동,27.16666667,10.83333333,case_2
6349,2018-03-18,동홍동,29,12.25,case_2
6350,2018-03-19,동홍동,15.5,7.916666667,case_2
6351,2018-03-20,동홍동,23.91304348,11.26086957,case_2
6352,2018-03-21,동홍동,7.090909091,4.826086957,case_2
6353,2018-03-22,동홍동,13.2173913,7.956521739,case_2
6354,2018-03-23,동홍동,21.41666667,14.81818182,case_2
6355,2018-03-24,동홍동,65.82608696,48.25,case_2
6356,2018-03-25,동홍동,81.5,56.54166667,case_2
6357,2018-03-26,동홍동,76.16666667,53.54166667,case_2
6358,2018-03-27,동홍동,62.75,41.125,case_2
6359,2018-03-28,동홍동,49.33333333,31.29166667,case_2
6360,2018-03-29,동홍동,32.81818182,22.20833333,case_2
6361,2018-03-30,동홍동,50.16666667,23.25,case_2
6362,2018-03-31,동홍동,44.66666667,18.70833333,case_2
6363,2018-04-01,동홍동,63.91666667,24.45833333,case_2
6364,2018-04-02,동홍동,33,12.66666667,case_2
6365,2018-04-03,동홍동,29.16666667,10.875,case_2
6366,2018-04-04,동홍동,30.33333333,11.20833333,case_2
6367,2018-04-05,동홍동,20.25,9.083333333,case_2
6368,2018-04-06,동홍동,91.16666667,21.54166667,case_2
6369,2018-04-07,동홍동,54.75,28.625,case_2
6370,2018-04-08,동홍동,53.83333333,20.625,case_2
6371,2018-04-09,동홍동,78.33333333,29,case_2
6372,2018-04-10,동홍동,39.33333333,14.66666667,case_2
6373,2018-04-11,동홍동,69.83333333,25.41666667,case_2
6374,2018-04-12,동홍동,48.75,18.58333333,case_2
6375,2018-04-13,동홍동,40.25,10.875,case_2
6376,2018-04-14,동홍동,22.43478261,9.625,case_2
6377,2018-04-15,동홍동,149.9166667,24.29166667,case_2
6378,2018-04-16,동홍동,70.41666667,22.58333333,case_2
6379,2018-04-17,동홍동,144.6666667,32.45833333,case_2
6380,2018-04-18,동홍동,66.58333333,22.33333333,case_2
6381,2018-04-19,동홍동,45.75,18.29166667,case_2
6382,2018-04-20,동홍동,39.91666667,19.16666667,case_2
6383,2018-04-21,동홍동,27.33333333,13.70833333,case_2
6384,2018-04-22,동홍동,32,13.375,case_2
6385,2018-04-23,동홍동,15.27272727,5.826086957,case_2
6386,2018-04-24,동홍동,11.66666667,6.476190476,case_2
6387,2018-04-25,동홍동,22.54545455,14.95652174,case_2
6388,2018-04-26,동홍동,24.58333333,15.79166667,case_2
6389,2018-04-27,동홍동,38.54545455,25.18181818,case_2
6390,2018-04-28,동홍동,72.75,56.5,case_2
6391,2018-04-29,동홍동,75.5,60.5,case_2
6392,2018-04-30,동홍동,36.66666667,26.52173913,case_2
6393,2018-05-01,동홍동,29.81818182,26.13636364,case_2
6394,2018-05-02,동홍동,22.1,16.7826087,case_2
6395,2018-05-03,동홍동,42.58333333,20.58333333,case_2
6396,2018-05-04,동홍동,32.60869565,18.125,case_2
6397,2018-05-05,동홍동,34.41666667,19.70833333,case_2
6398,2018-05-06,동홍동,26.55555556,17.34782609,case_2
6399,2018-05-07,동홍동,17.41666667,13.57894737,case_2
6400,2018-05-08,동홍동,26.4,16.52173913,case_2
6401,2018-05-09,동홍동,29.75,16.91304348,case_2
6402,2018-05-10,동홍동,38.34782609,24.86956522,case_2
6403,2018-05-11,동홍동,28.08333333,18.08333333,case_2
6404,2018-05-12,동홍동,25.91304348,13.91666667,case_2
6405,2018-05-13,동홍동,18,13.95238095,case_2
6406,2018-05-14,동홍동,46.81818182,30.33333333,case_2
6407,2018-05-15,동홍동,33.61904762,25.18181818,case_2
6408,2018-05-16,동홍동,15.39130435,12.4,case_2
6409,2018-05-17,동홍동,12.38095238,10.20833333,case_2
6410,2018-05-18,동홍동,26.28571429,20.04347826,case_2
6411,2018-05-19,동홍동,28.45454545,15.86363636,case_2
6412,2018-05-20,동홍동,26.52173913,13.86363636,case_2
6413,2018-05-21,동홍동,33.75,18.16666667,case_2
6414,2018-05-22,동홍동,27.25,16.25,case_2
6415,2018-05-23,동홍동,32.43478261,14.83333333,case_2
6416,2018-05-24,동홍동,57.39130435,20.95652174,case_2
6417,2018-05-25,동홍동,47.33333333,19.86363636,case_2
6418,2018-05-26,동홍동,22,14.95833333,case_2
6419,2018-05-27,동홍동,38.18181818,24.33333333,case_2
6420,2018-05-28,동홍동,13.56521739,11.17391304,case_2
6421,2018-05-29,동홍동,21.29411765,14.65,case_2
6422,2018-05-30,동홍동,34.69565217,27.36363636,case_2
6423,2018-05-31,동홍동,36.69565217,26.58333333,case_2
6424,2018-06-01,동홍동,32,20.59090909,case_2
6425,2018-06-02,동홍동,37.16666667,26.70833333,case_2
6426,2018-06-03,동홍동,31.65217391,25.09090909,case_2
6427,2018-06-04,동홍동,30.36363636,19.70833333,case_2
6428,2018-06-05,동홍동,17.66666667,11.625,case_2
6429,2018-06-06,동홍동,27,19.73913043,case_2
6430,2018-06-07,동홍동,34.43478261,25.86363636,case_2
6431,2018-06-08,동홍동,30.18181818,21.45833333,case_2
6432,2018-06-09,동홍동,41,25.875,case_2
6433,2018-06-10,동홍동,30.25,15,case_2
6434,2018-06-11,동홍동,11.36363636,6.090909091,case_2
6435,2018-06-12,동홍동,23.42857143,16.2173913,case_2
6436,2018-06-13,동홍동,26.6,19.41666667,case_2
6437,2018-06-14,동홍동,28.66666667,15.26086957,case_2
6438,2018-06-15,동홍동,34.85714286,17.23809524,case_2
6439,2018-06-16,동홍동,26.58333333,12,case_2
6440,2018-06-17,동홍동,28.91666667,16.58333333,case_2
6441,2018-06-18,동홍동,32,23.86956522,case_2
6442,2018-06-19,동홍동,17.72727273,14.17391304,case_2
6443,2018-06-20,동홍동,17.56521739,12.08695652,case_2
6444,2018-06-21,동홍동,24.18181818,16.08333333,case_2
6445,2018-06-22,동홍동,34.26086957,23,case_2
6446,2018-06-23,동홍동,18.90909091,12.80952381,case_2
6447,2018-06-24,동홍동,39.27272727,26.75,case_2
6448,2018-06-25,동홍동,33.7,21.70833333,case_2
6449,2018-06-26,동홍동,23.33333333,17.30434783,case_2
6450,2018-06-27,동홍동,22,21.29166667,case_2
6451,2018-06-28,동홍동,15.33333333,15.79166667,case_2
6452,2018-06-29,동홍동,25.18181818,13.75,case_2
6453,2018-06-30,동홍동,15.58333333,8.916666667,case_2
6454,2018-07-01,동홍동,28.16666667,13.45833333,case_2
6455,2018-07-02,동홍동,27.27272727,13.2173913,case_2
6456,2018-07-03,동홍동,12.60869565,10.58333333,case_2
6457,2018-07-04,동홍동,29.52380952,22.83333333,case_2
6458,2018-07-05,동홍동,23.9047619,17.56521739,case_2
6459,2018-07-06,동홍동,11.30434783,8.416666667,case_2
6460,2018-07-07,동홍동,19.63636364,12.27272727,case_2
6461,2018-07-08,동홍동,13,8.375,case_2
6462,2018-07-09,동홍동,16.33333333,9.166666667,case_2
6463,2018-07-10,동홍동,27.54545455,15.625,case_2
6464,2018-07-11,동홍동,29.5,17.08333333,case_2
6465,2018-07-12,동홍동,26.95652174,16.58333333,case_2
6466,2018-07-13,동홍동,18.82352941,13.70833333,case_2
6467,2018-07-14,동홍동,17.89473684,15,case_2
6468,2018-07-15,동홍동,23.88888889,21.0952381,case_2
6469,2018-07-16,동홍동,36.33333333,33.88888889,case_2
6470,2018-07-17,동홍동,30.63157895,26.5,case_2
6471,2018-07-18,동홍동,20.17391304,17.33333333,case_2
6472,2018-07-19,동홍동,26.08333333,20.52380952,case_2
6473,2018-07-20,동홍동,47.09090909,42.45454545,case_2
6474,2018-07-21,동홍동,34.83333333,27.15789474,case_2
6475,2018-07-22,동홍동,36.16666667,16.79166667,case_2
6476,2018-07-23,동홍동,22.08695652,11.875,case_2
6477,2018-07-24,동홍동,23.16666667,14.25,case_2
6478,2018-07-25,동홍동,25.72727273,18.29166667,case_2
6479,2018-07-26,동홍동,23.27272727,17.25,case_2
6480,2018-07-27,동홍동,25.18181818,19.15,case_2
6481,2018-07-28,동홍동,32,24.5,case_2
6482,2018-07-29,동홍동,36.43478261,32.95,case_2
6483,2018-07-30,동홍동,28,18.29166667,case_2
6484,2018-07-31,동홍동,22,14.5,case_2
6485,2018-08-01,동홍동,25.72727273,16.79166667,case_2
6486,2018-08-02,동홍동,29.16666667,20.45833333,case_2
6487,2018-08-03,동홍동,31.2173913,16.73913043,case_2
6488,2018-08-04,동홍동,30.36363636,17.29166667,case_2
6489,2018-08-05,동홍동,24,15.34782609,case_2
6490,2018-08-06,동홍동,26.43478261,18.68181818,case_2
6491,2018-08-07,동홍동,27.2,20.36842105,case_2
6492,2018-08-08,동홍동,21.36363636,15.04761905,case_2
6493,2018-08-09,동홍동,29.78947368,20.04166667,case_2
6494,2018-08-10,동홍동,26,20.16666667,case_2
6495,2018-08-11,동홍동,24.76190476,16.08333333,case_2
6496,2018-08-12,동홍동,27.83333333,14.33333333,case_2
6497,2018-08-13,동홍동,25.58333333,11.45833333,case_2
6498,2018-08-14,동홍동,22.76190476,10.9047619,case_2
6499,2018-08-15,동홍동,20.57142857,13.77272727,case_2
6500,2018-08-16,동홍동,26.34782609,12.66666667,case_2
6501,2018-08-17,동홍동,27.91666667,13.16666667,case_2
6502,2018-08-18,동홍동,29.41666667,13.125,case_2
6503,2018-08-19,동홍동,25.36363636,13.79166667,case_2
6504,2018-08-20,동홍동,29.33333333,15.29166667,case_2
6505,2018-08-21,동홍동,26.4,17.52941176,case_2
6506,2018-08-22,동홍동,NA,NA,case_2
6507,2018-08-23,동홍동,NA,NA,case_2
6508,2018-08-24,동홍동,45.81818182,26.63636364,case_2
6509,2018-08-25,동홍동,29.33333333,18.625,case_2
6510,2018-08-26,동홍동,39.08333333,16.29166667,case_2
6511,2018-08-27,동홍동,31.04347826,13.60869565,case_2
6512,2018-08-28,동홍동,20.90909091,9,case_2
6513,2018-08-29,동홍동,20,7.217391304,case_2
6514,2018-08-30,동홍동,22.43478261,9.625,case_2
6515,2018-08-31,동홍동,25,12.125,case_2
6516,2018-09-01,동홍동,22.7826087,11.73913043,case_2
6517,2018-09-02,동홍동,13.25,10.31818182,case_2
6518,2018-09-03,동홍동,21.81818182,13.29166667,case_2
6519,2018-09-04,동홍동,23.56521739,14.66666667,case_2
6520,2018-09-05,동홍동,33.13043478,21.2173913,case_2
6521,2018-09-06,동홍동,36.90909091,23,case_2
6522,2018-09-07,동홍동,34.08695652,19.125,case_2
6523,2018-09-08,동홍동,30.25,13.70833333,case_2
6524,2018-09-09,동홍동,21.91304348,10.66666667,case_2
6525,2018-09-10,동홍동,28.52173913,13.45833333,case_2
6526,2018-09-11,동홍동,35.9047619,11.83333333,case_2
6527,2018-09-12,동홍동,18.4,15.70833333,case_2
6528,2018-09-13,동홍동,13.18181818,10.875,case_2
6529,2018-09-14,동홍동,23.33333333,12.45833333,case_2
6530,2018-09-15,동홍동,16.33333333,10.91666667,case_2
6531,2018-09-16,동홍동,26.58333333,15.08333333,case_2
6532,2018-09-17,동홍동,29.36363636,18.41666667,case_2
6533,2018-09-18,동홍동,30,18.91304348,case_2
6534,2018-09-19,동홍동,25.58333333,14.82608696,case_2
6535,2018-09-20,동홍동,33.66666667,21.04347826,case_2
6536,2018-09-21,동홍동,21.73913043,13.83333333,case_2
6537,2018-09-22,동홍동,27.75,15.16666667,case_2
6538,2018-09-23,동홍동,49.66666667,24.375,case_2
6539,2018-09-24,동홍동,36.91666667,22.875,case_2
6540,2018-09-25,동홍동,21.16666667,11.875,case_2
6541,2018-09-26,동홍동,25.83333333,12.125,case_2
6542,2018-09-27,동홍동,22.45454545,11,case_2
6543,2018-09-28,동홍동,24.66666667,11,case_2
6544,2018-09-29,동홍동,17.16666667,10.08333333,case_2
6545,2018-09-30,동홍동,27.36363636,14.04166667,case_2
6546,2018-10-01,동홍동,33.16666667,14.16666667,case_2
6547,2018-10-02,동홍동,22.43478261,12.2173913,case_2
6548,2018-10-03,동홍동,21.81818182,13.66666667,case_2
6549,2018-10-04,동홍동,25.73913043,18.5,case_2
6550,2018-10-05,동홍동,11.55555556,8,case_2
6551,2018-10-06,동홍동,19.71428571,8.714285714,case_2
6552,2018-10-07,동홍동,33.91666667,16.79166667,case_2
6553,2018-10-08,동홍동,28.75,15.54166667,case_2
6554,2018-10-09,동홍동,28.25,13.58333333,case_2
6555,2018-10-10,동홍동,33,20.2173913,case_2
6556,2018-10-11,동홍동,20,11.41666667,case_2
6557,2018-10-12,동홍동,18.08333333,11.04166667,case_2
6558,2018-10-13,동홍동,20.58333333,13.875,case_2
6559,2018-10-14,동홍동,20.5,13.5,case_2
6560,2018-10-15,동홍동,25,16.29166667,case_2
6561,2018-10-16,동홍동,36.66666667,25.45833333,case_2
6562,2018-10-17,동홍동,51.08333333,36.33333333,case_2
6563,2018-10-18,동홍동,25.39130435,16.20833333,case_2
6564,2018-10-19,동홍동,19.25,13.125,case_2
6565,2018-10-20,동홍동,18.5,11.95833333,case_2
6566,2018-10-21,동홍동,23.83333333,15.83333333,case_2
6567,2018-10-22,동홍동,19.33333333,14.30434783,case_2
6568,2018-10-23,동홍동,23.2173913,15.7826087,case_2
6569,2018-10-24,동홍동,54.5,28.125,case_2
6570,2018-10-25,동홍동,36.75,18.875,case_2
6571,2018-10-26,동홍동,33.72727273,21.04545455,case_2
6572,2018-10-27,동홍동,37.58333333,13.08333333,case_2
6573,2018-10-28,동홍동,43.41666667,17.95833333,case_2
6574,2018-10-29,동홍동,46.5,22,case_2
6575,2018-10-30,동홍동,24.08333333,13.16666667,case_2
6576,2018-10-31,동홍동,19,12.625,case_2
6577,2018-11-01,동홍동,18.75,11.82608696,case_2
6578,2018-11-02,동홍동,20,13.58333333,case_2
6579,2018-11-03,동홍동,19.54545455,14.75,case_2
6580,2018-11-04,동홍동,22.90909091,17.125,case_2
6581,2018-11-05,동홍동,31.08333333,24.5,case_2
6582,2018-11-06,동홍동,34.33333333,26.5,case_2
6583,2018-11-07,동홍동,28.28571429,17.58333333,case_2
6584,2018-11-08,동홍동,20.75,12.33333333,case_2
6585,2018-11-09,동홍동,22.95652174,14.95652174,case_2
6586,2018-11-10,동홍동,33.30434783,18.41666667,case_2
6587,2018-11-11,동홍동,33.25,22.875,case_2
6588,2018-11-12,동홍동,21.58333333,14.29166667,case_2
6589,2018-11-13,동홍동,24.5,16.69565217,case_2
6590,2018-11-14,동홍동,24.81818182,16.625,case_2
6591,2018-11-15,동홍동,14.33333333,9.416666667,case_2
6592,2018-11-16,동홍동,16.41666667,10.125,case_2
6593,2018-11-17,동홍동,20.16666667,12.625,case_2
6594,2018-11-18,동홍동,15.88235294,9.041666667,case_2
6595,2018-11-19,동홍동,23.04761905,15.45833333,case_2
6596,2018-11-20,동홍동,33,19.66666667,case_2
6597,2018-11-21,동홍동,24.66666667,12.04166667,case_2
6598,2018-11-22,동홍동,23.91666667,14.73684211,case_2
6599,2018-11-23,동홍동,28,11.41666667,case_2
6600,2018-11-24,동홍동,30,14.375,case_2
6601,2018-11-25,동홍동,57.16666667,34,case_2
6602,2018-11-26,동홍동,45,26.79166667,case_2
6603,2018-11-27,동홍동,25,12.75,case_2
6604,2018-11-28,동홍동,71.25,29.20833333,case_2
6605,2018-11-29,동홍동,74.41666667,23.41666667,case_2
6606,2018-11-30,동홍동,101.8333333,34.29166667,case_2
6607,2018-12-01,동홍동,106.75,38.375,case_2
6608,2018-12-02,동홍동,73.83333333,29.25,case_2
6609,2018-12-03,동홍동,23,8.958333333,case_2
6610,2018-12-04,동홍동,23.41666667,10.16666667,case_2
