,date,d_pm10,location,cluster
22005,2019-09-29,35.375,금천구,1
22006,2019-09-30,47.54166667,금천구,1
22007,2019-10-01,47.83333333,금천구,1
22008,2019-10-02,17.08333333,금천구,1
22009,2019-10-03,8.125,금천구,1
22010,2019-10-04,29.35,금천구,1
22011,2019-10-05,36.91666667,금천구,1
22012,2019-10-06,10.16666667,금천구,1
22013,2019-10-07,11.07692308,금천구,1
22014,2019-10-08,22.14285714,금천구,1
22015,2019-10-09,23.0,금천구,1
22016,2019-10-10,26.375,금천구,1
22017,2019-10-11,30.95833333,금천구,1
22018,2019-10-12,22.91666667,금천구,1
22019,2019-10-13,19.25,금천구,1
22020,2019-10-14,32.45833333,금천구,1
22021,2019-10-15,22.33333333,금천구,1
22022,2019-10-16,26.54166667,금천구,1
22023,2019-10-17,26.875,금천구,1
22024,2019-10-18,15.5,금천구,1
22025,2019-10-19,21.5,금천구,1
22026,2019-10-20,35.66666667,금천구,1
22027,2019-10-21,37.5,금천구,1
22028,2019-10-22,37.70833333,금천구,1
22029,2019-10-23,24.125,금천구,1
22030,2019-10-24,24.58333333,금천구,1
22031,2019-10-25,21.79166667,금천구,1
22032,2019-10-26,22.20833333,금천구,1
22033,2019-10-27,21.33333333,금천구,1
22034,2019-10-28,22.91666667,금천구,1
22036,2019-10-30,22.16666667,금천구,1
22037,2019-10-31,63.70833333,금천구,1
22038,2019-11-01,81.83333333,금천구,1
22039,2019-11-02,59.66666667,금천구,1
22040,2019-11-03,52.45833333,금천구,1
22041,2019-11-04,14.625,금천구,1
22042,2019-11-05,29.25,금천구,1
22043,2019-11-06,41.79166667,금천구,1
22044,2019-11-07,42.375,금천구,1
22045,2019-11-08,39.08333333,금천구,1
22046,2019-11-09,40.0,금천구,1
22047,2019-11-10,33.58333333,금천구,1
22048,2019-11-11,21.83333333,금천구,1
22049,2019-11-12,32.59090909,금천구,1
22050,2019-11-13,32.0,금천구,1
22051,2019-11-14,20.75,금천구,1
22052,2019-11-15,23.0,금천구,1
22053,2019-11-16,27.70833333,금천구,1
22054,2019-11-17,25.04166667,금천구,1
22055,2019-11-18,61.16666667,금천구,1
22056,2019-11-19,27.70833333,금천구,1
22057,2019-11-20,23.75,금천구,1
22058,2019-11-21,33.45833333,금천구,1
22059,2019-11-22,39.41666667,금천구,1
22060,2019-11-23,31.0,금천구,1
22061,2019-11-24,23.29166667,금천구,1
22062,2019-11-25,26.375,금천구,1
22063,2019-11-26,24.54166667,금천구,1
22064,2019-11-27,37.20833333,금천구,1
22065,2019-11-28,36.22727273,금천구,1
22066,2019-11-29,40.20833333,금천구,1
22067,2019-11-30,38.83333333,금천구,1
22068,2019-12-01,39.91666667,금천구,1
22069,2019-12-02,22.29166667,금천구,1
22070,2019-12-03,25.79166667,금천구,1
22071,2019-12-04,25.75,금천구,1
22072,2019-12-05,22.70833333,금천구,1
22073,2019-12-06,30.375,금천구,1
22074,2019-12-07,43.29166667,금천구,1
22075,2019-12-08,46.45833333,금천구,1
22076,2019-12-09,45.63636364,금천구,1
22078,2019-12-11,68.41666667,금천구,1
22079,2019-12-12,21.04347826,금천구,1
22080,2019-12-13,22.83333333,금천구,1
22081,2019-12-14,36.16666667,금천구,1
22082,2019-12-15,34.29166667,금천구,1
22083,2019-12-16,32.91666667,금천구,1
22084,2019-12-17,22.68181818,금천구,1
22085,2019-12-18,35.13043478,금천구,1
22086,2019-12-19,22.125,금천구,1
22087,2019-12-20,27.0,금천구,1
22088,2019-12-21,26.75,금천구,1
22089,2019-12-22,47.75,금천구,1
22090,2019-12-23,40.76470588,금천구,1
22091,2019-12-24,64.0,금천구,1
22092,2019-12-25,43.08333333,금천구,1
22093,2019-12-26,45.86956522,금천구,1
22094,2019-12-27,29.125,금천구,1
22095,2019-12-28,33.58333333,금천구,1
22096,2019-12-29,38.70833333,금천구,1
22097,2019-12-30,30.82608696,금천구,1
22098,2019-12-31,22.95833333,금천구,1
22099,2020-01-01,29.04166667,금천구,1
22100,2020-01-02,52.70833333,금천구,1
22101,2020-01-03,64.5,금천구,1
22102,2020-01-04,47.83333333,금천구,1
22103,2020-01-05,45.0,금천구,1
22104,2020-01-06,33.5,금천구,1
22105,2020-01-07,6.260869565,금천구,1
22106,2020-01-08,29.45833333,금천구,1
22107,2020-01-09,52.0,금천구,1
22108,2020-01-10,68.08333333,금천구,1
22109,2020-01-11,53.16666667,금천구,1
22110,2020-01-12,46.79166667,금천구,1
22111,2020-01-13,26.20833333,금천구,1
22112,2020-01-14,35.625,금천구,1
22113,2020-01-15,42.25,금천구,1
22114,2020-01-16,42.33333333,금천구,1
22115,2020-01-17,61.875,금천구,1
22116,2020-01-18,70.04166667,금천구,1
22117,2020-01-19,38.0,금천구,1
22118,2020-01-20,44.72727273,금천구,1
22119,2020-01-21,50.33333333,금천구,1
22120,2020-01-22,45.375,금천구,1
22121,2020-01-23,60.25,금천구,1
22122,2020-01-24,73.95833333,금천구,1
22123,2020-01-25,55.875,금천구,1
22124,2020-01-26,32.95833333,금천구,1
22125,2020-01-27,11.5,금천구,1
22126,2020-01-28,12.91666667,금천구,1
22127,2020-01-29,16.625,금천구,1
22128,2020-01-30,19.95833333,금천구,1
22129,2020-01-31,35.13043478,금천구,1
22130,2020-02-01,70.33333333,금천구,1
22131,2020-02-02,68.58333333,금천구,1
22132,2020-02-03,27.70833333,금천구,1
22133,2020-02-04,24.54166667,금천구,1
22134,2020-02-05,22.16666667,금천구,1
22135,2020-02-06,41.25,금천구,1
22136,2020-02-07,37.91666667,금천구,1
22137,2020-02-08,40.95833333,금천구,1
22138,2020-02-09,38.66666667,금천구,1
22139,2020-02-10,46.79166667,금천구,1
22140,2020-02-11,51.75,금천구,1
22141,2020-02-12,43.125,금천구,1
22142,2020-02-13,65.95,금천구,1
22143,2020-02-14,83.41666667,금천구,1
22144,2020-02-15,68.08333333,금천구,1
22145,2020-02-16,25.75,금천구,1
22146,2020-02-17,32.04166667,금천구,1
22147,2020-02-18,24.83333333,금천구,1
22148,2020-02-19,32.375,금천구,1
22149,2020-02-20,59.625,금천구,1
22150,2020-02-21,50.5,금천구,1
22151,2020-02-22,73.58333333,금천구,1
22152,2020-02-23,24.79166667,금천구,1
22153,2020-02-24,31.33333333,금천구,1
22154,2020-02-25,18.79166667,금천구,1
22155,2020-02-26,14.85714286,금천구,1
22156,2020-02-27,15.79166667,금천구,1
22157,2020-02-28,27.25,금천구,1
22158,2020-02-29,23.125,금천구,1
22159,2020-03-01,46.29166667,금천구,1
22160,2020-03-02,39.83333333,금천구,1
22161,2020-03-03,46.45833333,금천구,1
22162,2020-03-04,46.25,금천구,1
22163,2020-03-05,37.0,금천구,1
22164,2020-03-06,38.25,금천구,1
22165,2020-03-07,57.33333333,금천구,1
22166,2020-03-08,60.29166667,금천구,1
22167,2020-03-09,51.77272727,금천구,1
22168,2020-03-10,44.625,금천구,1
22169,2020-03-11,32.375,금천구,1
22170,2020-03-12,30.04166667,금천구,1
22171,2020-03-13,29.95833333,금천구,1
22172,2020-03-14,36.08333333,금천구,1
22173,2020-03-15,40.16666667,금천구,1
22174,2020-03-16,24.125,금천구,1
22175,2020-03-17,47.08333333,금천구,1
22176,2020-03-18,54.0,금천구,1
22177,2020-03-19,53.31818182,금천구,1
22178,2020-03-20,37.54166667,금천구,1
22179,2020-03-21,45.375,금천구,1
22180,2020-03-22,39.41666667,금천구,1
22181,2020-03-23,45.16666667,금천구,1
22182,2020-03-24,56.33333333,금천구,1
22183,2020-03-25,48.0,금천구,1
22184,2020-03-26,41.75,금천구,1
22185,2020-03-27,39.52173913,금천구,1
22186,2020-03-28,31.04166667,금천구,1
22187,2020-03-29,40.0,금천구,1
22188,2020-03-30,48.125,금천구,1
22189,2020-03-31,43.95833333,금천구,1
22190,2020-04-01,60.75,금천구,1
22191,2020-04-02,37.25,금천구,1
22192,2020-04-03,51.58333333,금천구,1
22193,2020-04-04,61.33333333,금천구,1
22194,2020-04-05,42.20833333,금천구,1
22195,2020-04-06,45.41666667,금천구,1
22196,2020-04-07,47.20833333,금천구,1
22197,2020-04-08,36.59090909,금천구,1
22198,2020-04-09,45.75,금천구,1
22199,2020-04-10,42.41666667,금천구,1
22200,2020-04-11,31.66666667,금천구,1
22201,2020-04-12,26.58333333,금천구,1
22202,2020-04-13,22.65217391,금천구,1
22203,2020-04-14,44.54166667,금천구,1
22204,2020-04-15,55.66666667,금천구,1
22205,2020-04-16,47.33333333,금천구,1
22206,2020-04-17,37.41666667,금천구,1
22207,2020-04-18,28.75,금천구,1
22208,2020-04-19,22.08333333,금천구,1
22209,2020-04-20,13.625,금천구,1
22210,2020-04-21,29.91666667,금천구,1
22211,2020-04-22,67.66666667,금천구,1
22212,2020-04-23,38.38095238,금천구,1
22213,2020-04-24,34.16666667,금천구,1
22214,2020-04-25,51.125,금천구,1
22215,2020-04-26,27.79166667,금천구,1
22216,2020-04-27,31.08333333,금천구,1
22217,2020-04-28,32.95833333,금천구,1
22218,2020-04-29,36.58333333,금천구,1
22219,2020-04-30,30.125,금천구,1
22220,2020-05-01,43.83333333,금천구,1
22221,2020-05-02,43.25,금천구,1
22222,2020-05-03,26.58333333,금천구,1
22223,2020-05-04,29.70833333,금천구,1
22224,2020-05-05,33.83333333,금천구,1
22225,2020-05-06,29.41666667,금천구,1
22226,2020-05-07,24.25,금천구,1
22227,2020-05-08,20.79166667,금천구,1
22228,2020-05-09,13.125,금천구,1
22229,2020-05-10,24.41666667,금천구,1
22231,2020-05-12,37.91666667,금천구,1
22232,2020-05-13,26.0,금천구,1
22233,2020-05-14,32.16666667,금천구,1
22234,2020-05-15,26.95833333,금천구,1
22235,2020-05-16,20.20833333,금천구,1
22236,2020-05-17,33.375,금천구,1
22237,2020-05-18,41.77272727,금천구,1
22238,2020-05-19,12.86956522,금천구,1
22239,2020-05-20,9.0,금천구,1
22240,2020-05-21,18.16666667,금천구,1
22241,2020-05-22,34.66666667,금천구,1
22242,2020-05-23,44.95833333,금천구,1
22243,2020-05-24,23.75,금천구,1
22244,2020-05-25,34.77272727,금천구,1
22245,2020-05-26,35.41666667,금천구,1
22246,2020-05-27,22.04166667,금천구,1
22247,2020-05-28,22.75,금천구,1
22248,2020-05-29,31.29166667,금천구,1
22249,2020-05-30,35.375,금천구,1
22250,2020-05-31,33.83333333,금천구,1
22251,2020-06-01,17.04166667,금천구,1
22252,2020-06-02,20.45833333,금천구,1
22253,2020-06-03,38.45833333,금천구,1
22254,2020-06-04,39.08333333,금천구,1
22255,2020-06-05,48.09090909,금천구,1
22256,2020-06-06,57.25,금천구,1
22257,2020-06-07,42.66666667,금천구,1
22258,2020-06-08,40.125,금천구,1
22259,2020-06-09,43.83333333,금천구,1
22260,2020-06-10,39.04166667,금천구,1
22261,2020-06-11,26.83333333,금천구,1
22262,2020-06-12,38.20833333,금천구,1
22263,2020-06-13,44.25,금천구,1
22264,2020-06-14,36.875,금천구,1
22265,2020-06-15,23.625,금천구,1
22266,2020-06-16,52.0,금천구,1
22267,2020-06-17,43.58333333,금천구,1
22268,2020-06-18,31.66666667,금천구,1
22269,2020-06-19,25.04166667,금천구,1
22270,2020-06-20,35.29166667,금천구,1
22271,2020-06-21,32.20833333,금천구,1
22272,2020-06-22,36.90909091,금천구,1
22273,2020-06-23,38.41666667,금천구,1
22274,2020-06-24,25.54166667,금천구,1
22275,2020-06-25,15.83333333,금천구,1
22276,2020-06-26,20.5,금천구,1
22277,2020-06-27,22.375,금천구,1
22278,2020-06-28,26.625,금천구,1
22279,2020-06-29,33.66666667,금천구,1
22280,2020-06-30,9.458333333,금천구,1
22281,2020-07-01,20.875,금천구,1
22282,2020-07-02,52.29166667,금천구,1
22283,2020-07-03,34.04166667,금천구,1
22284,2020-07-04,24.33333333,금천구,1
22285,2020-07-05,29.95833333,금천구,1
22286,2020-07-06,25.85714286,금천구,1
22287,2020-07-07,17.125,금천구,1
22288,2020-07-08,29.29166667,금천구,1
22289,2020-07-09,40.08333333,금천구,1
22290,2020-07-10,17.08333333,금천구,1
22291,2020-07-11,7.708333333,금천구,1
22292,2020-07-12,11.45833333,금천구,1
22293,2020-07-13,6.291666667,금천구,1
22294,2020-07-14,5.416666667,금천구,1
22295,2020-07-15,10.91666667,금천구,1
22296,2020-07-16,26.45454545,금천구,1
22297,2020-07-17,32.58333333,금천구,1
22298,2020-07-18,38.58333333,금천구,1
22299,2020-07-19,21.41666667,금천구,1
22300,2020-07-20,18.75,금천구,1
22301,2020-07-21,29.29166667,금천구,1
22302,2020-07-22,24.54166667,금천구,1
22303,2020-07-23,18.29166667,금천구,1
22304,2020-07-24,5.291666667,금천구,1
22305,2020-07-25,5.541666667,금천구,1
22306,2020-07-26,9.916666667,금천구,1
22307,2020-07-27,24.04166667,금천구,1
22308,2020-07-28,15.75,금천구,1
22309,2020-07-29,13.58333333,금천구,1
22310,2020-07-30,25.04545455,금천구,1
22311,2020-07-31,25.45833333,금천구,1
22312,2020-08-01,20.0,금천구,1
22313,2020-08-02,14.75,금천구,1
22314,2020-08-03,18.20833333,금천구,1
22315,2020-08-04,41.65217391,금천구,1
22316,2020-08-05,36.5,금천구,1
22317,2020-08-06,16.36363636,금천구,1
22318,2020-08-07,25.16666667,금천구,1
22319,2020-08-08,14.08333333,금천구,1
22320,2020-08-09,12.29166667,금천구,1
22321,2020-08-10,15.25,금천구,1
22322,2020-08-11,11.04166667,금천구,1
22323,2020-08-12,26.375,금천구,1
22324,2020-08-13,26.91666667,금천구,1
22325,2020-08-14,34.45833333,금천구,1
22326,2020-08-15,43.0,금천구,1
22327,2020-08-16,23.16666667,금천구,1
22328,2020-08-17,25.04166667,금천구,1
22329,2020-08-18,34.625,금천구,1
22330,2020-08-19,41.875,금천구,1
22331,2020-08-20,37.95833333,금천구,1
22332,2020-08-21,30.875,금천구,1
22333,2020-08-22,20.95833333,금천구,1
22334,2020-08-23,15.125,금천구,1
22335,2020-08-24,23.20833333,금천구,1
22336,2020-08-25,33.54545455,금천구,1
22337,2020-08-26,24.58333333,금천구,1
22338,2020-08-27,22.16666667,금천구,1
22339,2020-08-28,25.29166667,금천구,1
22340,2020-08-29,20.04347826,금천구,1
22341,2020-08-30,16.70833333,금천구,1
22342,2020-08-31,11.66666667,금천구,1
22343,2020-09-01,19.79166667,금천구,1
22344,2020-09-02,15.77272727,금천구,1
22345,2020-09-03,12.45833333,금천구,1
22346,2020-09-04,19.81818182,금천구,1
22347,2020-09-05,35.54545455,금천구,1
22348,2020-09-06,22.45833333,금천구,1
22349,2020-09-07,5.739130435,금천구,1
22350,2020-09-08,23.83333333,금천구,1
22351,2020-09-09,33.94736842,금천구,1
22352,2020-09-10,30.29166667,금천구,1
22353,2020-09-11,30.40909091,금천구,1
22354,2020-09-12,12.75,금천구,1
22355,2020-09-13,9.608695652,금천구,1
22356,2020-09-14,22.45833333,금천구,1
22357,2020-09-15,35.23809524,금천구,1
22358,2020-09-16,27.81818182,금천구,1
22359,2020-09-17,21.45833333,금천구,1
22360,2020-09-18,19.79166667,금천구,1
22361,2020-09-19,18.29166667,금천구,1
22362,2020-09-20,18.20833333,금천구,1
22363,2020-09-21,28.20833333,금천구,1
22364,2020-09-22,17.77272727,금천구,1
22365,2020-09-23,10.45833333,금천구,1
22366,2020-09-24,9.958333333,금천구,1
22367,2020-09-25,15.125,금천구,1
22368,2020-09-26,15.0,금천구,1
22369,2020-09-27,15.86363636,금천구,1
22370,2020-09-28,24.08333333,금천구,1
22371,2020-09-29,31.54166667,금천구,1
22372,2020-09-30,38.34782609,금천구,1
22373,2020-10-01,21.375,금천구,1
22374,2020-10-02,31.70833333,금천구,1
22375,2020-10-03,33.82608696,금천구,1
22376,2020-10-04,24.0,금천구,1
22377,2020-10-05,22.54166667,금천구,1
22378,2020-10-06,21.27272727,금천구,1
22379,2020-10-07,25.33333333,금천구,1
22380,2020-10-08,16.0,금천구,1
22381,2020-10-09,17.33333333,금천구,1
22382,2020-10-10,21.54166667,금천구,1
22383,2020-10-11,28.79166667,금천구,1
22384,2020-10-12,35.5,금천구,1
22385,2020-10-13,26.04166667,금천구,1
22386,2020-10-14,30.42857143,금천구,1
22387,2020-10-15,34.625,금천구,1
22388,2020-10-16,34.2173913,금천구,1
22389,2020-10-17,27.45833333,금천구,1
22390,2020-10-18,25.17391304,금천구,1
22391,2020-10-19,56.52173913,금천구,1
22392,2020-10-20,62.54166667,금천구,1
22393,2020-10-21,47.83333333,금천구,1
22394,2020-10-22,55.66666667,금천구,1
22395,2020-10-23,22.91666667,금천구,1
22396,2020-10-24,24.60869565,금천구,1
22397,2020-10-25,30.66666667,금천구,1
22398,2020-10-26,46.41666667,금천구,1
22399,2020-10-27,70.72727273,금천구,1
22400,2020-10-28,42.79166667,금천구,1
22401,2020-10-29,40.45833333,금천구,1
22402,2020-10-30,45.75,금천구,1
22403,2020-10-31,28.19047619,금천구,1
22404,2020-11-01,51.625,금천구,1
22405,2020-11-02,50.13636364,금천구,1
22406,2020-11-03,21.29166667,금천구,1
22407,2020-11-04,30.875,금천구,1
22408,2020-11-05,33.54545455,금천구,1
22409,2020-11-06,49.26086957,금천구,1
22411,2020-11-08,52.79166667,금천구,1
22412,2020-11-09,24.75,금천구,1
22413,2020-11-12,63.5,금천구,1
22414,2020-11-13,78.41666667,금천구,1
22415,2020-11-14,74.86956522,금천구,1
22416,2020-11-15,80.29166667,금천구,1
22417,2020-11-16,61.53846154,금천구,1
22418,2020-11-17,64.8,금천구,1
22419,2020-11-18,33.73913043,금천구,1
22420,2020-11-19,18.91666667,금천구,1
22421,2020-11-20,24.5,금천구,1
22422,2020-11-21,31.39130435,금천구,1
22423,2020-11-22,28.20833333,금천구,1
22424,2020-11-23,26.75,금천구,1
22425,2020-11-24,26.29166667,금천구,1
22426,2020-11-25,34.38095238,금천구,1
22427,2020-11-26,63.45833333,금천구,1
22428,2020-11-27,43.0,금천구,1
22429,2020-11-28,24.83333333,금천구,1
22430,2020-11-29,26.75,금천구,1
22431,2020-11-30,32.41666667,금천구,1
22432,2020-12-01,36.6,금천구,1
22433,2020-12-02,33.875,금천구,1
22434,2020-12-03,28.125,금천구,1
22435,2020-12-04,31.33333333,금천구,1
22436,2020-12-05,36.79166667,금천구,1
22437,2020-12-06,44.95833333,금천구,1
22438,2020-12-07,58.41666667,금천구,1
22439,2020-12-08,27.08333333,금천구,1
22440,2020-12-09,38.29166667,금천구,1
22441,2020-12-10,63.91666667,금천구,1
22443,2020-12-12,58.66666667,금천구,1
22444,2020-12-13,36.25,금천구,1
22445,2020-12-14,24.70833333,금천구,1
22446,2020-12-15,20.6,금천구,1
22447,2020-12-16,22.16666667,금천구,1
22448,2020-12-17,29.5,금천구,1
22449,2020-12-18,34.0,금천구,1
22450,2020-12-19,29.66666667,금천구,1
22451,2020-12-20,28.625,금천구,1
22452,2020-12-21,39.20833333,금천구,1
22453,2020-12-22,51.66666667,금천구,1
22454,2020-12-23,67.83333333,금천구,1
22455,2020-12-24,62.70833333,금천구,1
22456,2020-12-25,28.875,금천구,1
22457,2020-12-26,59.33333333,금천구,1
22458,2020-12-27,63.625,금천구,1
22459,2020-12-28,59.04166667,금천구,1
22460,2020-12-29,68.95833333,금천구,1
22461,2020-12-30,33.91666667,금천구,1
22462,2020-12-31,28.54166667,금천구,1
22463,2021-01-01,28.17391304,금천구,1
22464,2021-01-02,32.66666667,금천구,1
22465,2021-01-03,39.70833333,금천구,1
22466,2021-01-04,39.86363636,금천구,1
22467,2021-01-05,30.04166667,금천구,1
22468,2021-01-06,26.79166667,금천구,1
22469,2021-01-07,30.125,금천구,1
22470,2021-01-08,20.91666667,금천구,1
22471,2021-01-09,26.27272727,금천구,1
22472,2021-01-10,34.0,금천구,1
22473,2021-01-11,49.29166667,금천구,1
22474,2021-01-12,58.83333333,금천구,1
22476,2021-01-14,82.16666667,금천구,1
22477,2021-01-15,68.08333333,금천구,1
22478,2021-01-16,59.04166667,금천구,1
22479,2021-01-17,21.25,금천구,1
22480,2021-01-18,40.875,금천구,1
22481,2021-01-19,35.25,금천구,1
22482,2021-01-20,44.63636364,금천구,1
22483,2021-01-21,49.36363636,금천구,1
22484,2021-01-22,43.875,금천구,1
22485,2021-01-23,12.45454545,금천구,1
22486,2021-01-24,15.26086957,금천구,1
22487,2021-01-25,24.54166667,금천구,1
22488,2021-01-26,37.59090909,금천구,1
22489,2021-01-27,39.95833333,금천구,1
22490,2021-01-28,34.22727273,금천구,1
22491,2021-01-29,24.25,금천구,1
22492,2021-01-30,54.95833333,금천구,1
22493,2021-01-31,56.08333333,금천구,1
22494,2021-02-01,64.875,금천구,1
22495,2021-02-02,33.41666667,금천구,1
22496,2021-02-03,34.0,금천구,1
22497,2021-02-04,26.63636364,금천구,1
22498,2021-02-05,28.0,금천구,1
22499,2021-02-06,63.54166667,금천구,1
22501,2021-02-08,27.875,금천구,1
22502,2021-02-09,29.27272727,금천구,1
22503,2021-02-10,37.5,금천구,1
22504,2021-02-11,73.86956522,금천구,1
22508,2021-02-15,56.875,금천구,1
22509,2021-02-16,23.16666667,금천구,1
22510,2021-02-17,34.83333333,금천구,1
22511,2021-02-18,43.625,금천구,1
22512,2021-02-19,42.54545455,금천구,1
22513,2021-02-20,69.08695652,금천구,1
22514,2021-02-21,70.0,금천구,1
22515,2021-02-22,51.70833333,금천구,1
22516,2021-02-23,48.77272727,금천구,1
22517,2021-02-24,57.08333333,금천구,1
22518,2021-02-25,57.41666667,금천구,1
22519,2021-02-26,34.0,금천구,1
22520,2021-02-27,27.41666667,금천구,1
22521,2021-02-28,27.13636364,금천구,1
22522,2021-03-01,15.79166667,금천구,1
22523,2021-03-02,14.17391304,금천구,1
22524,2021-03-03,40.20833333,금천구,1
22525,2021-03-04,41.58333333,금천구,1
22526,2021-03-05,37.5,금천구,1
22527,2021-03-06,32.16666667,금천구,1
22528,2021-03-07,27.54166667,금천구,1
22529,2021-03-08,49.45833333,금천구,1
22530,2021-03-09,50.625,금천구,1
22533,2021-03-12,74.0,금천구,1
22534,2021-03-13,50.04166667,금천구,1
22535,2021-03-14,78.75,금천구,1
22536,2021-03-15,81.20833333,금천구,1
22540,2021-03-19,77.45833333,금천구,1
22541,2021-03-20,37.5,금천구,1
22542,2021-03-21,48.625,금천구,1
22543,2021-03-22,36.91666667,금천구,1
22544,2021-03-23,74.5,금천구,1
22545,2021-03-24,56.45833333,금천구,1
22546,2021-03-25,60.125,금천구,1
22548,2021-03-27,53.95833333,금천구,1
22549,2021-03-28,19.125,금천구,1
22552,2021-03-31,38.45454545,금천구,1
22553,2021-04-01,42.375,금천구,1
22554,2021-04-02,41.75,금천구,1
22555,2021-04-03,30.41666667,금천구,1
22556,2021-04-04,12.625,금천구,1
22557,2021-04-05,20.83333333,금천구,1
22558,2021-04-06,45.08333333,금천구,1
22559,2021-04-07,52.41666667,금천구,1
22560,2021-04-08,31.45833333,금천구,1
22561,2021-04-09,33.09090909,금천구,1
22562,2021-04-10,31.29166667,금천구,1
22563,2021-04-11,41.375,금천구,1
22564,2021-04-12,39.25,금천구,1
22565,2021-04-13,13.54166667,금천구,1
22566,2021-04-14,24.33333333,금천구,1
22567,2021-04-15,41.16666667,금천구,1
22568,2021-04-16,66.75,금천구,1
22569,2021-04-17,76.625,금천구,1
22570,2021-04-18,30.29166667,금천구,1
22571,2021-04-19,43.625,금천구,1
22572,2021-04-20,68.33333333,금천구,1
22573,2021-04-21,65.41666667,금천구,1
22574,2021-04-22,69.70833333,금천구,1
22575,2021-04-23,39.875,금천구,1
22576,2021-04-24,25.95833333,금천구,1
22577,2021-04-25,25.04166667,금천구,1
22578,2021-04-26,25.33333333,금천구,1
22579,2021-04-27,31.83333333,금천구,1
22580,2021-04-28,57.375,금천구,1
22581,2021-04-29,68.81818182,금천구,1
22582,2021-04-30,32.58333333,금천구,1
22583,2021-05-01,24.58333333,금천구,1
22584,2021-05-02,14.04166667,금천구,1
22585,2021-05-03,32.33333333,금천구,1
22586,2021-05-04,27.125,금천구,1
22587,2021-05-05,39.875,금천구,1
22588,2021-05-06,65.39130435,금천구,1
22591,2021-05-09,53.33333333,금천구,1
22592,2021-05-10,19.79166667,금천구,1
22593,2021-05-11,19.70833333,금천구,1
22594,2021-05-12,16.95,금천구,1
22595,2021-05-13,46.39130435,금천구,1
22596,2021-05-14,54.94736842,금천구,1
22597,2021-05-15,52.75,금천구,1
22598,2021-05-16,8.416666667,금천구,1
22599,2021-05-17,10.16666667,금천구,1
22600,2021-05-18,27.26086957,금천구,1
22601,2021-05-19,28.25,금천구,1
22602,2021-05-20,27.54166667,금천구,1
22603,2021-05-21,16.08333333,금천구,1
22604,2021-05-22,21.75,금천구,1
22605,2021-05-23,28.66666667,금천구,1
22608,2021-05-26,41.76190476,금천구,1
22609,2021-05-27,38.375,금천구,1
22610,2021-05-28,38.33333333,금천구,1
22611,2021-05-29,23.04166667,금천구,1
22612,2021-05-30,27.66666667,금천구,1
22613,2021-05-31,30.29166667,금천구,1
22614,2021-06-01,35.25,금천구,1
22615,2021-06-02,45.33333333,금천구,1
22616,2021-06-03,30.375,금천구,1
22617,2021-06-04,23.45,금천구,1
22618,2021-06-05,42.45833333,금천구,1
22619,2021-06-06,58.20833333,금천구,1
22620,2021-06-07,35.625,금천구,1
22621,2021-06-08,40.33333333,금천구,1
22622,2021-06-09,43.625,금천구,1
22623,2021-06-10,56.875,금천구,1
22624,2021-06-11,21.25,금천구,1
22625,2021-06-12,24.125,금천구,1
22626,2021-06-13,29.5,금천구,1
22627,2021-06-14,37.5,금천구,1
22628,2021-06-15,26.79166667,금천구,1
22629,2021-06-16,10.54166667,금천구,1
22630,2021-06-17,17.75,금천구,1
22631,2021-06-18,16.9047619,금천구,1
22632,2021-06-19,42.5,금천구,1
22633,2021-06-20,48.5,금천구,1
22634,2021-06-21,45.625,금천구,1
22635,2021-06-22,30.91666667,금천구,1
22636,2021-06-23,22.26086957,금천구,1
22637,2021-06-24,33.91666667,금천구,1
22638,2021-06-25,35.5,금천구,1
22639,2021-06-26,23.91666667,금천구,1
22640,2021-06-27,21.125,금천구,1
22641,2021-06-28,24.9047619,금천구,1
22642,2021-06-29,32.625,금천구,1
22643,2021-06-30,38.68181818,금천구,1
22644,2021-07-01,46.0,금천구,1
22645,2021-07-02,31.0,금천구,1
22646,2021-07-03,15.41666667,금천구,1
22647,2021-07-04,11.95652174,금천구,1
22648,2021-07-05,22.08333333,금천구,1
22649,2021-07-06,40.5,금천구,1
22650,2021-07-07,35.43478261,금천구,1
22651,2021-07-08,19.125,금천구,1
22652,2021-07-09,15.54166667,금천구,1
22653,2021-07-10,24.45833333,금천구,1
22654,2021-07-11,31.5,금천구,1
22655,2021-07-12,35.45833333,금천구,1
22656,2021-07-13,33.125,금천구,1
22657,2021-07-14,20.875,금천구,1
22658,2021-07-15,18.45833333,금천구,1
22659,2021-07-16,23.5,금천구,1
22660,2021-07-17,20.58333333,금천구,1
22661,2021-07-18,14.54166667,금천구,1
22662,2021-07-19,14.8,금천구,1
22663,2021-07-20,22.27272727,금천구,1
22664,2021-07-21,25.58333333,금천구,1
22665,2021-07-22,24.58333333,금천구,1
22666,2021-07-23,29.625,금천구,1
22667,2021-07-24,29.125,금천구,1
22668,2021-07-25,20.25,금천구,1
22669,2021-07-26,19.0,금천구,1
22670,2021-07-27,26.66666667,금천구,1
22671,2021-07-28,37.66666667,금천구,1
22672,2021-07-29,43.875,금천구,1
22673,2021-07-30,24.45833333,금천구,1
22674,2021-07-31,21.20833333,금천구,1
22675,2021-08-01,33.20833333,금천구,1
22676,2021-08-02,13.625,금천구,1
22677,2021-08-03,20.14285714,금천구,1
22678,2021-08-04,19.79166667,금천구,1
22679,2021-08-05,23.33333333,금천구,1
22680,2021-08-06,19.04166667,금천구,1
