,date,location,d_pm10,d_pm25,area
45240,2018-11-08,동작구,12.54166667,5,서남
45241,2018-11-09,동작구,37.25,17.79166667,서남
45242,2018-11-10,동작구,67,35.41666667,서남
45243,2018-11-11,동작구,77.08333333,40,서남
45244,2018-11-12,동작구,30.08333333,12.83333333,서남
45245,2018-11-13,동작구,41.41666667,19.95833333,서남
45246,2018-11-14,동작구,33.95833333,17.54166667,서남
45247,2018-11-15,동작구,50.58333333,29,서남
45248,2018-11-16,동작구,57.16666667,33.20833333,서남
45249,2018-11-17,동작구,31.20833333,14.58333333,서남
45250,2018-11-18,동작구,35.5,17.375,서남
45251,2018-11-19,동작구,55.41666667,26.91666667,서남
45252,2018-11-20,동작구,42.95454545,14.72727273,서남
45253,2018-11-21,동작구,37.91666667,15.5,서남
45254,2018-11-22,동작구,23.5,8.833333333,서남
45255,2018-11-23,동작구,22.58333333,9.416666667,서남
45256,2018-11-24,동작구,25.125,14.83333333,서남
45257,2018-11-25,동작구,48.66666667,28.875,서남
45258,2018-11-26,동작구,63.16666667,36,서남
45259,2018-11-27,동작구,115.0416667,44.25,서남
45260,2018-11-28,동작구,119,16.70833333,서남
45261,2018-11-29,동작구,72.95833333,17.16666667,서남
45262,2018-11-30,동작구,61.04166667,17.95833333,서남
45263,2018-12-01,동작구,44.08333333,18.375,서남
45264,2018-12-02,동작구,51.125,21.83333333,서남
45265,2018-12-03,동작구,45.75,17.5,서남
45266,2018-12-04,동작구,33.27272727,13.63636364,서남
45267,2018-12-05,동작구,29.33333333,11.25,서남
45268,2018-12-06,동작구,37,14.875,서남
45269,2018-12-07,동작구,24.79166667,9.333333333,서남
45270,2018-12-08,동작구,26.16666667,9.541666667,서남
45271,2018-12-09,동작구,23.5,9.583333333,서남
45272,2018-12-10,동작구,34.66666667,15.83333333,서남
45273,2018-12-11,동작구,40.5,20.04166667,서남
45274,2018-12-12,동작구,48.08333333,21.54166667,서남
45275,2018-12-13,동작구,42.66666667,23.04166667,서남
45276,2018-12-14,동작구,34.95454545,16.72727273,서남
45277,2018-12-15,동작구,55.25,30.875,서남
45278,2018-12-16,동작구,56.29166667,33.29166667,서남
45279,2018-12-17,동작구,79.41666667,43.29166667,서남
45280,2018-12-18,동작구,40.5,18.54166667,서남
45281,2018-12-19,동작구,54.875,29.29166667,서남
45282,2018-12-20,동작구,54.20833333,36.875,서남
45283,2018-12-21,동작구,80.20833333,55.33333333,서남
45284,2018-12-22,동작구,91.58333333,69.41666667,서남
45285,2018-12-23,동작구,53.5,32.70833333,서남
45286,2018-12-24,동작구,24.33333333,13.29166667,서남
45287,2018-12-25,동작구,31.70833333,21.41666667,서남
45288,2018-12-26,동작구,53.29166667,30.875,서남
45289,2018-12-27,동작구,27.08333333,10.75,서남
45290,2018-12-28,동작구,36.70833333,16.20833333,서남
45291,2018-12-29,동작구,35.70833333,11.70833333,서남
45292,2018-12-30,동작구,33.75,18.625,서남
45293,2018-12-31,동작구,47.25,31.5,서남
45294,2019-01-01,동작구,42.20833333,28.43478261,서남
45295,2019-01-02,동작구,35.18181818,23.35,서남
45296,2019-01-03,동작구,33.66666667,22,서남
45297,2019-01-04,동작구,53.66666667,40.79166667,서남
45298,2019-01-05,동작구,61.41666667,42.70833333,서남
45299,2019-01-06,동작구,49.58333333,26.16666667,서남
45300,2019-01-07,동작구,54.41666667,38.33333333,서남
45301,2019-01-08,동작구,43,24.625,서남
45302,2019-01-09,동작구,50.33333333,24.41666667,서남
45303,2019-01-10,동작구,50.08333333,31.375,서남
45304,2019-01-11,동작구,83.875,63.29166667,서남
45305,2019-01-12,동작구,97.91666667,75.875,서남
45306,2019-01-13,동작구,119.5416667,91.41666667,서남
45307,2019-01-14,동작구,167.7916667,135.9166667,서남
45308,2019-01-15,동작구,135.3333333,93.20833333,서남
45309,2019-01-16,동작구,46.875,19.16666667,서남
45310,2019-01-17,동작구,44.29166667,24.58333333,서남
45311,2019-01-18,동작구,57.875,37.75,서남
45312,2019-01-19,동작구,88,64.91666667,서남
45313,2019-01-20,동작구,67.5,39.54166667,서남
45314,2019-01-21,동작구,39,19.41666667,서남
45315,2019-01-22,동작구,59.75,31.20833333,서남
45316,2019-01-23,동작구,75.45833333,47.20833333,서남
45317,2019-01-24,동작구,40.375,21.45833333,서남
45318,2019-01-25,동작구,45.79166667,22.08333333,서남
45319,2019-01-26,동작구,45.33333333,22.20833333,서남
45320,2019-01-27,동작구,32.04166667,18.04166667,서남
45321,2019-01-28,동작구,75.04166667,24.75,서남
45322,2019-01-29,동작구,63.70833333,22.41666667,서남
45323,2019-01-30,동작구,56.79166667,31.25,서남
45324,2019-01-31,동작구,67.875,22.58333333,서남
45325,2019-02-01,동작구,35.86363636,17.54545455,서남
45326,2019-02-02,동작구,57.625,33.75,서남
45327,2019-02-03,동작구,39.20833333,30.20833333,서남
45328,2019-02-04,동작구,76.08333333,40.79166667,서남
45329,2019-02-05,동작구,83.29166667,27.875,서남
45330,2019-02-06,동작구,98.54166667,37.20833333,서남
45331,2019-02-07,동작구,67.33333333,36,서남
45332,2019-02-08,동작구,36.08333333,20.83333333,서남
45333,2019-02-09,동작구,40.375,21.5,서남
45334,2019-02-10,동작구,46.375,27.95833333,서남
45335,2019-02-11,동작구,41.70833333,29,서남
45336,2019-02-12,동작구,61.33333333,45.04166667,서남
45337,2019-02-13,동작구,43.75,26.625,서남
45338,2019-02-14,동작구,55.75,33.33333333,서남
45339,2019-02-15,동작구,42.20833333,31.70833333,서남
45340,2019-02-16,동작구,64.125,53.625,서남
45341,2019-02-17,동작구,37.70833333,27.41666667,서남
45342,2019-02-18,동작구,41.04166667,26.79166667,서남
45343,2019-02-19,동작구,45.81818182,36.40909091,서남
45344,2019-02-20,동작구,61.16666667,53.04166667,서남
45345,2019-02-21,동작구,76.875,65.875,서남
45346,2019-02-22,동작구,76.25,61.91666667,서남
45347,2019-02-23,동작구,58.04166667,44.79166667,서남
45348,2019-02-24,동작구,66.41666667,55.70833333,서남
45349,2019-02-25,동작구,80.125,60.875,서남
45350,2019-02-26,동작구,50.79166667,28.375,서남
45351,2019-02-27,동작구,71.20833333,50.79166667,서남
45352,2019-02-28,동작구,90.25,63.54166667,서남
45353,2019-03-01,동작구,118.047619,86.52380952,서남
45354,2019-03-02,동작구,130.25,95.54166667,서남
45355,2019-03-03,동작구,109.5,82.08333333,서남
45356,2019-03-04,동작구,182.5,135.7916667,서남
45357,2019-03-05,동작구,184.7083333,137.0416667,서남
45358,2019-03-06,동작구,139.7916667,101.5416667,서남
45359,2019-03-07,동작구,64.875,47.875,서남
45360,2019-03-08,동작구,43.5,25.66666667,서남
45361,2019-03-09,동작구,39.08333333,26.45833333,서남
45362,2019-03-10,동작구,50.45833333,34.29166667,서남
45363,2019-03-11,동작구,66,44.95833333,서남
45364,2019-03-12,동작구,82.16666667,53.04166667,서남
45365,2019-03-13,동작구,40.70833333,11.875,서남
45366,2019-03-14,동작구,39.95833333,17.95833333,서남
45367,2019-03-15,동작구,57.66666667,32.95833333,서남
45368,2019-03-16,동작구,41.91666667,30.16666667,서남
45369,2019-03-17,동작구,37.45833333,23.25,서남
45370,2019-03-18,동작구,35.66666667,21.04166667,서남
45371,2019-03-19,동작구,60.75,38.79166667,서남
45372,2019-03-20,동작구,92.5,70.08333333,서남
45373,2019-03-21,동작구,33.79166667,26,서남
45374,2019-03-22,동작구,37.63636364,22.31818182,서남
45375,2019-03-23,동작구,24.54166667,16,서남
45376,2019-03-24,동작구,29,14.875,서남
45377,2019-03-25,동작구,44.20833333,27.91666667,서남
45378,2019-03-26,동작구,54.66666667,34.79166667,서남
45379,2019-03-27,동작구,84.54166667,58.20833333,서남
45380,2019-03-28,동작구,81.83333333,54.58333333,서남
45381,2019-03-29,동작구,38.875,21.125,서남
45382,2019-03-30,동작구,35.91666667,24.16666667,서남
45383,2019-03-31,동작구,44.5,29.25,서남
45384,2019-04-01,동작구,24.33333333,13.08333333,서남
45385,2019-04-02,동작구,30.5,17.5,서남
45386,2019-04-03,동작구,36.68181818,23.18181818,서남
45387,2019-04-04,동작구,33.91666667,19.70833333,서남
45388,2019-04-05,동작구,72.04166667,25.29166667,서남
45389,2019-04-06,동작구,57.5,20,서남
45390,2019-04-07,동작구,39.375,17.54166667,서남
45391,2019-04-08,동작구,36.29166667,13.08333333,서남
45392,2019-04-09,동작구,27.16666667,12.16666667,서남
45393,2019-04-10,동작구,7.666666667,3.708333333,서남
45394,2019-04-11,동작구,25.41666667,15.08333333,서남
45395,2019-04-12,동작구,44.20833333,27.08333333,서남
45396,2019-04-13,동작구,41.25,25.875,서남
45397,2019-04-14,동작구,38.91666667,20.875,서남
45398,2019-04-15,동작구,48.58333333,15.45833333,서남
45399,2019-04-16,동작구,45.375,21.33333333,서남
45400,2019-04-17,동작구,38,19,서남
45401,2019-04-18,동작구,35.70833333,19.79166667,서남
45402,2019-04-19,동작구,43.33333333,21.75,서남
45403,2019-04-20,동작구,43.79166667,22.33333333,서남
45404,2019-04-21,동작구,29.5,20.875,서남
45405,2019-04-22,동작구,81.33333333,34.47619048,서남
45406,2019-04-23,동작구,83.41666667,38.33333333,서남
45407,2019-04-24,동작구,50.13043478,31.70833333,서남
45408,2019-04-25,동작구,38.875,17.91666667,서남
45409,2019-04-26,동작구,13.5,6.291666667,서남
45410,2019-04-27,동작구,19.66666667,9.625,서남
45411,2019-04-28,동작구,19.91666667,12,서남
45412,2019-04-29,동작구,25.41666667,15.41666667,서남
45413,2019-04-30,동작구,32.91666667,19.375,서남
45414,2019-05-01,동작구,53.75,24.25,서남
45415,2019-05-02,동작구,53.625,14.79166667,서남
45416,2019-05-03,동작구,56.54166667,26.29166667,서남
45417,2019-05-04,동작구,81.17391304,50.65217391,서남
45418,2019-05-05,동작구,59,37.16666667,서남
45419,2019-05-06,동작구,36.58333333,10.95833333,서남
45420,2019-05-07,동작구,43.04166667,16,서남
45421,2019-05-08,동작구,45.7,21.65,서남
45422,2019-05-09,동작구,40.45,21.1,서남
45423,2019-05-10,동작구,55.125,31.25,서남
45424,2019-05-11,동작구,56.33333333,32.625,서남
45425,2019-05-12,동작구,50.45833333,32.79166667,서남
45426,2019-05-13,동작구,54.29166667,32.625,서남
45427,2019-05-14,동작구,46.41666667,32.83333333,서남
45428,2019-05-15,동작구,60.41666667,41.58333333,서남
45429,2019-05-16,동작구,64.70833333,42.04166667,서남
45430,2019-05-17,동작구,58.83333333,42.41666667,서남
45431,2019-05-18,동작구,34.70833333,21.79166667,서남
45432,2019-05-19,동작구,16.34782609,10.04166667,서남
45433,2019-05-20,동작구,34.25,9.875,서남
45434,2019-05-21,동작구,47.58333333,15.91666667,서남
45435,2019-05-22,동작구,50.66666667,24.16666667,서남
45436,2019-05-23,동작구,63.20833333,37.54166667,서남
45437,2019-05-24,동작구,76.45454545,49.81818182,서남
45438,2019-05-25,동작구,76.375,53.91666667,서남
45439,2019-05-26,동작구,37.29166667,23.33333333,서남
45440,2019-05-27,동작구,23.66666667,14.5,서남
45441,2019-05-28,동작구,21.375,8.083333333,서남
45442,2019-05-29,동작구,41.66666667,21.25,서남
45443,2019-05-30,동작구,42.58333333,23.66666667,서남
45444,2019-05-31,동작구,19.91666667,9.708333333,서남
45445,2019-06-01,동작구,31.5,21.125,서남
45446,2019-06-02,동작구,33.66666667,20.25,서남
45447,2019-06-03,동작구,35.54166667,20.75,서남
45448,2019-06-04,동작구,28.5,17.58333333,서남
45449,2019-06-05,동작구,47.58333333,33.125,서남
45450,2019-06-06,동작구,55,33.75,서남
45451,2019-06-07,동작구,17.875,8.125,서남
45452,2019-06-08,동작구,26.25,15.125,서남
45453,2019-06-09,동작구,35.04166667,26.08333333,서남
45454,2019-06-10,동작구,13.17391304,5.458333333,서남
45455,2019-06-11,동작구,13.86363636,5.954545455,서남
45456,2019-06-12,동작구,28.125,15.58333333,서남
45457,2019-06-13,동작구,28.41666667,17.66666667,서남
45458,2019-06-14,동작구,31.75,20.625,서남
45459,2019-06-15,동작구,35,19.58333333,서남
45460,2019-06-16,동작구,18.54166667,11,서남
45461,2019-06-17,동작구,21.04166667,12.79166667,서남
45462,2019-06-18,동작구,26.75,17.58333333,서남
45463,2019-06-19,동작구,32.91666667,24.16666667,서남
45464,2019-06-20,동작구,29.33333333,20.41666667,서남
45465,2019-06-21,동작구,26.54545455,17.72727273,서남
45466,2019-06-22,동작구,15.27272727,6.75,서남
45467,2019-06-23,동작구,15.25,8.166666667,서남
45468,2019-06-24,동작구,24.33333333,14.375,서남
45469,2019-06-25,동작구,35.41666667,22.83333333,서남
45470,2019-06-26,동작구,38.08333333,26.33333333,서남
45471,2019-06-27,동작구,23.29166667,15.375,서남
45472,2019-06-28,동작구,35.79166667,26.91666667,서남
45473,2019-06-29,동작구,27.16666667,19.41666667,서남
45474,2019-06-30,동작구,36.25,27.04166667,서남
45475,2019-07-01,동작구,38.16666667,26.70833333,서남
45476,2019-07-02,동작구,31.91666667,22.41666667,서남
45477,2019-07-03,동작구,35.91666667,24.5,서남
45478,2019-07-04,동작구,33.75,21.79166667,서남
45479,2019-07-05,동작구,38.5,25.45833333,서남
45480,2019-07-06,동작구,36.125,25.875,서남
45481,2019-07-07,동작구,21.91666667,23,서남
45482,2019-07-08,동작구,13.04545455,6.111111111,서남
45483,2019-07-09,동작구,13.125,6.75,서남
45484,2019-07-10,동작구,14.33333333,7.291666667,서남
45485,2019-07-11,동작구,10,3.708333333,서남
45486,2019-07-12,동작구,16.04166667,9.708333333,서남
45487,2019-07-13,동작구,32.45833333,25.54166667,서남
45488,2019-07-14,동작구,47.33333333,39.75,서남
45489,2019-07-15,동작구,47.625,38.70833333,서남
45490,2019-07-16,동작구,40.66666667,29.58333333,서남
45491,2019-07-17,동작구,67.04166667,53.29166667,서남
45492,2019-07-18,동작구,74.125,62.58333333,서남
45493,2019-07-19,동작구,31.36363636,24.47619048,서남
45494,2019-07-20,동작구,10.70833333,5.208333333,서남
45495,2019-07-21,동작구,18.29166667,11.375,서남
45496,2019-07-22,동작구,49.33333333,39.20833333,서남
45497,2019-07-23,동작구,29.82608696,20,서남
45498,2019-07-24,동작구,28.25,19.31818182,서남
45499,2019-07-25,동작구,32.79166667,23.04347826,서남
45500,2019-07-26,동작구,22.75,15.79166667,서남
45501,2019-07-27,동작구,20.66666667,14.58333333,서남
45502,2019-07-28,동작구,18.33333333,12.41666667,서남
45503,2019-07-29,동작구,18,9,서남
45504,2019-07-30,동작구,23.33333333,13.375,서남
45505,2019-07-31,동작구,23.91666667,13.31818182,서남
45506,2019-08-01,동작구,17.13636364,11.04545455,서남
45507,2019-08-02,동작구,22.83333333,14.95833333,서남
45508,2019-08-03,동작구,26.91666667,17.70833333,서남
45509,2019-08-04,동작구,34.79166667,25.20833333,서남
45510,2019-08-05,동작구,46.58333333,35.83333333,서남
45511,2019-08-06,동작구,34.875,26.08333333,서남
45512,2019-08-07,동작구,25.60869565,16.45833333,서남
45513,2019-08-08,동작구,48.08333333,38.79166667,서남
45514,2019-08-09,동작구,31.375,21.91666667,서남
45515,2019-08-10,동작구,28.5,17.33333333,서남
45516,2019-08-11,동작구,21.125,13.04166667,서남
45517,2019-08-12,동작구,22.5,16.41666667,서남
45518,2019-08-13,동작구,31.20833333,20.125,서남
45519,2019-08-14,동작구,29.125,18.375,서남
45520,2019-08-15,동작구,10.70833333,4.916666667,서남
45521,2019-08-16,동작구,20.08333333,10.54166667,서남
45522,2019-08-17,동작구,35.625,23.45833333,서남
45523,2019-08-18,동작구,26.04166667,15.125,서남
45524,2019-08-19,동작구,30.41666667,19.08333333,서남
45525,2019-08-20,동작구,34.08333333,23.625,서남
45526,2019-08-21,동작구,39.70833333,27.83333333,서남
45527,2019-08-22,동작구,49.71428571,34.86363636,서남
45528,2019-08-23,동작구,36.41666667,21.79166667,서남
45529,2019-08-24,동작구,27.17391304,11.75,서남
45530,2019-08-25,동작구,25.13636364,13.08333333,서남
45531,2019-08-26,동작구,29.66666667,18.75,서남
45532,2019-08-27,동작구,32.08333333,21.58333333,서남
45533,2019-08-28,동작구,33.875,21.33333333,서남
45534,2019-08-29,동작구,32.45833333,23.83333333,서남
45535,2019-08-30,동작구,21.11764706,11.05882353,서남
45536,2019-08-31,동작구,19.70833333,10.54166667,서남
45537,2019-09-01,동작구,21.79166667,13.33333333,서남
45538,2019-09-02,동작구,29.85714286,18.09090909,서남
45539,2019-09-03,동작구,30.30434783,15.70833333,서남
45540,2019-09-04,동작구,12.91666667,4.166666667,서남
45541,2019-09-05,동작구,11.77272727,4.875,서남
45542,2019-09-06,동작구,26.20833333,10.125,서남
45543,2019-09-07,동작구,22.54166667,6,서남
45544,2019-09-08,동작구,53.41666667,22.70833333,서남
45545,2019-09-09,동작구,62.33333333,27,서남
45546,2019-09-10,동작구,26.17391304,10.33333333,서남
45547,2019-09-11,동작구,16.95833333,5.75,서남
45548,2019-09-12,동작구,15.55,4.833333333,서남
45549,2019-09-13,동작구,23.16666667,6.666666667,서남
45550,2019-09-14,동작구,23.69565217,9.956521739,서남
45551,2019-09-15,동작구,24.08333333,11.125,서남
45552,2019-09-16,동작구,15.64705882,5.590909091,서남
45553,2019-09-17,동작구,23.08333333,10.625,서남
45554,2019-09-18,동작구,36.08333333,14.08333333,서남
45555,2019-09-19,동작구,30.66666667,11.125,서남
45556,2019-09-20,동작구,27.20833333,11.08695652,서남
45557,2019-09-21,동작구,18.41666667,8.041666667,서남
45558,2019-09-22,동작구,9,3.166666667,서남
45559,2019-09-23,동작구,19.52631579,6.708333333,서남
45560,2019-09-24,동작구,31.71428571,12.91666667,서남
45561,2019-09-25,동작구,43.47826087,19.29166667,서남
45562,2019-09-26,동작구,43.7826087,19.04347826,서남
45563,2019-09-27,동작구,30.04545455,12.625,서남
45564,2019-09-28,동작구,37.13636364,19.54166667,서남
45565,2019-09-29,동작구,48.5,34.5,서남
45566,2019-09-30,동작구,83.91666667,43.83333333,서남
45567,2019-10-01,동작구,72.4,34.8,서남
45568,2019-10-02,동작구,15,7.428571429,서남
45569,2019-10-03,동작구,13.625,4.333333333,서남
45570,2019-10-04,동작구,38.47058824,21.82352941,서남
45571,2019-10-05,동작구,49.45833333,27.04166667,서남
45572,2019-10-06,동작구,15.29166667,5.833333333,서남
45573,2019-10-07,동작구,14.25,7.166666667,서남
45574,2019-10-08,동작구,26.16666667,10.91666667,서남
45575,2019-10-09,동작구,27.125,10,서남
45576,2019-10-10,동작구,31.54166667,16.25,서남
45577,2019-10-11,동작구,36.625,21.41666667,서남
45578,2019-10-12,동작구,28.625,13.79166667,서남
45579,2019-10-13,동작구,22.16666667,10.79166667,서남
45580,2019-10-14,동작구,37.08333333,18.54166667,서남
45581,2019-10-15,동작구,25.33333333,10,서남
45582,2019-10-16,동작구,30.25,16.125,서남
45583,2019-10-17,동작구,36.66666667,20.4,서남
45584,2019-10-18,동작구,21.42857143,11.14285714,서남
45585,2019-10-19,동작구,23.52173913,12,서남
45586,2019-10-20,동작구,41.08333333,26.69565217,서남
45587,2019-10-21,동작구,43.77272727,28.81818182,서남
45588,2019-10-22,동작구,44.75,28.875,서남
45589,2019-10-23,동작구,30.375,19.66666667,서남
45590,2019-10-24,동작구,31.41666667,18.70833333,서남
45591,2019-10-25,동작구,30.20833333,13.95833333,서남
45592,2019-10-26,동작구,26.125,15.29166667,서남
45593,2019-10-27,동작구,26.33333333,15.875,서남
45594,2019-10-28,동작구,29.79166667,18.54166667,서남
45595,2019-10-29,동작구,104.2083333,20.25,서남
45596,2019-10-30,동작구,27.16666667,11.70833333,서남
45597,2019-10-31,동작구,82.08333333,26.29166667,서남
45598,2019-11-01,동작구,109.2083333,38.95833333,서남
45599,2019-11-02,동작구,77.79166667,43.33333333,서남
45600,2019-11-03,동작구,61,40.41666667,서남
45601,2019-11-04,동작구,18,8.666666667,서남
45602,2019-11-05,동작구,35.20833333,22,서남
45603,2019-11-06,동작구,52.41666667,34.08333333,서남
45604,2019-11-07,동작구,52.58333333,26.29166667,서남
45605,2019-11-08,동작구,45.16666667,20.79166667,서남
45606,2019-11-09,동작구,44.04166667,23.70833333,서남
45607,2019-11-10,동작구,42.95833333,29.75,서남
45608,2019-11-11,동작구,26.95833333,15.54166667,서남
45609,2019-11-12,동작구,42,24.31818182,서남
45610,2019-11-13,동작구,40.04166667,26.375,서남
45611,2019-11-14,동작구,24.95833333,8.625,서남
45612,2019-11-15,동작구,27.16666667,16.08333333,서남
45613,2019-11-16,동작구,34.11764706,25.08333333,서남
45614,2019-11-17,동작구,31.86956522,19.375,서남
45615,2019-11-18,동작구,77.29166667,15.20833333,서남
45616,2019-11-19,동작구,36.83333333,11.91666667,서남
45617,2019-11-20,동작구,27.70833333,13.45833333,서남
45618,2019-11-21,동작구,43.625,21.625,서남
45619,2019-11-22,동작구,48.375,26.20833333,서남
45620,2019-11-23,동작구,37.66666667,21.83333333,서남
45621,2019-11-24,동작구,33.08333333,21.66666667,서남
45622,2019-11-25,동작구,33.56521739,19.04166667,서남
45623,2019-11-26,동작구,29.77272727,18.54545455,서남
45624,2019-11-27,동작구,46.33333333,28.25,서남
45625,2019-11-28,동작구,44.375,27.04166667,서남
45626,2019-11-29,동작구,48.70833333,27.83333333,서남
45627,2019-11-30,동작구,49.79166667,32.91666667,서남
45628,2019-12-01,동작구,50.04166667,38.875,서남
45629,2019-12-02,동작구,27.04166667,16.83333333,서남
45630,2019-12-03,동작구,31.33333333,19.58333333,서남
45631,2019-12-04,동작구,33.20833333,19.83333333,서남
45632,2019-12-05,동작구,28.58333333,16.04166667,서남
45633,2019-12-06,동작구,35.66666667,20.83333333,서남
45634,2019-12-07,동작구,53.83333333,35.56521739,서남
45635,2019-12-08,동작구,64.70833333,46.57142857,서남
45636,2019-12-09,동작구,72.04545455,53.7,서남
45637,2019-12-10,동작구,106.7083333,79.66666667,서남
45638,2019-12-11,동작구,78.08333333,55.29166667,서남
45639,2019-12-12,동작구,24.75,17,서남
45640,2019-12-13,동작구,28,17.56521739,서남
45641,2019-12-14,동작구,46.29166667,31.45833333,서남
45642,2019-12-15,동작구,42.125,29.66666667,서남
45643,2019-12-16,동작구,44.83333333,28.91666667,서남
45644,2019-12-17,동작구,28.33333333,20.16666667,서남
45645,2019-12-18,동작구,45.375,32.58333333,서남
45646,2019-12-19,동작구,28.125,18.33333333,서남
45647,2019-12-20,동작구,33.16666667,22.91666667,서남
45648,2019-12-21,동작구,33.91666667,24.83333333,서남
45649,2019-12-22,동작구,62.625,48.625,서남
45650,2019-12-23,동작구,54.33333333,44.79166667,서남
45651,2019-12-24,동작구,76.54166667,60,서남
45652,2019-12-25,동작구,50.16666667,38,서남
45653,2019-12-26,동작구,53.70833333,38.95833333,서남
45654,2019-12-27,동작구,37.86363636,25.68181818,서남
45655,2019-12-28,동작구,42.04166667,25.41666667,서남
45656,2019-12-29,동작구,49.83333333,31.54166667,서남
45657,2019-12-30,동작구,42.54166667,29.5,서남
45658,2019-12-31,동작구,28.68181818,18.91666667,서남
45659,2020-01-01,동작구,38.58333333,25.95833333,서남
45660,2020-01-02,동작구,63.625,44.08333333,서남
45661,2020-01-03,동작구,82.16666667,53.72727273,서남
45662,2020-01-04,동작구,67.83333333,40.83333333,서남
45663,2020-01-05,동작구,64.04166667,39.5,서남
45664,2020-01-06,동작구,55.75,33.95833333,서남
45665,2020-01-07,동작구,12.16666667,6.304347826,서남
45666,2020-01-08,동작구,33.70833333,23.04166667,서남
45667,2020-01-09,동작구,60.875,44.625,서남
45668,2020-01-10,동작구,74.43478261,52.66666667,서남
45669,2020-01-11,동작구,62.47826087,44.58333333,서남
45670,2020-01-12,동작구,54.58333333,37.58333333,서남
45671,2020-01-13,동작구,29.91666667,17.75,서남
45672,2020-01-14,동작구,38.29166667,23.83333333,서남
45673,2020-01-15,동작구,43.83333333,27.125,서남
45674,2020-01-16,동작구,47.375,29.54166667,서남
45675,2020-01-17,동작구,65.83333333,39.5,서남
45676,2020-01-18,동작구,75.16666667,42.79166667,서남
45677,2020-01-19,동작구,75.16666667,51.58333333,서남
45678,2020-01-20,동작구,60.16666667,32.91666667,서남
45679,2020-01-21,동작구,54.41666667,28.2173913,서남
45680,2020-01-22,동작구,58.16666667,32.375,서남
45681,2020-01-23,동작구,65.71428571,41.23809524,서남
45682,2020-01-24,동작구,83.58333333,55.83333333,서남
45683,2020-01-25,동작구,59.70833333,40.95833333,서남
45684,2020-01-26,동작구,35.79166667,25.41666667,서남
45685,2020-01-27,동작구,13.875,5.958333333,서남
45686,2020-01-28,동작구,15.25,7.041666667,서남
45687,2020-01-29,동작구,20.25,8.75,서남
45688,2020-01-30,동작구,21.83333333,11.79166667,서남
45689,2020-01-31,동작구,32.83333333,22.16666667,서남
45690,2020-02-01,동작구,74.66666667,54.04166667,서남
45691,2020-02-02,동작구,79.16666667,56.25,서남
45692,2020-02-03,동작구,32.09090909,20.29166667,서남
45693,2020-02-04,동작구,29.75,18.45833333,서남
45694,2020-02-05,동작구,27.08333333,13.5,서남
45695,2020-02-06,동작구,46.58333333,25.08333333,서남
45696,2020-02-07,동작구,44,28.20833333,서남
45697,2020-02-08,동작구,48.20833333,33.75,서남
45698,2020-02-09,동작구,41.41666667,28.08333333,서남
45699,2020-02-10,동작구,52.41666667,32.83333333,서남
45700,2020-02-11,동작구,65.80952381,39.42857143,서남
45701,2020-02-12,동작구,56.75,36.83333333,서남
45702,2020-02-13,동작구,76,57.45833333,서남
45703,2020-02-14,동작구,91.70833333,68.5,서남
45704,2020-02-15,동작구,72.75,54.875,서남
45705,2020-02-16,동작구,31.11111111,22.79166667,서남
45706,2020-02-17,동작구,39.73333333,21.31818182,서남
45707,2020-02-18,동작구,28.70833333,18.54166667,서남
45708,2020-02-19,동작구,37.79166667,25.29166667,서남
45709,2020-02-20,동작구,69.95238095,47.81818182,서남
45710,2020-02-21,동작구,63.25,44.875,서남
45711,2020-02-22,동작구,84.95833333,42.58333333,서남
45712,2020-02-23,동작구,27.83333333,14.5,서남
45713,2020-02-24,동작구,38.875,19.79166667,서남
45714,2020-02-25,동작구,22.83333333,13.33333333,서남
45715,2020-02-26,동작구,21.66666667,11.25,서남
45716,2020-02-27,동작구,17.04166667,7.857142857,서남
45717,2020-02-28,동작구,28.79166667,20.33333333,서남
45718,2020-02-29,동작구,27.25,18.41666667,서남
45719,2020-03-01,동작구,51.41666667,38.16666667,서남
45720,2020-03-02,동작구,45.95833333,33.54166667,서남
45721,2020-03-03,동작구,52.29166667,37.95833333,서남
45722,2020-03-04,동작구,52.16666667,38.95833333,서남
45723,2020-03-05,동작구,43.31818182,31.22727273,서남
45724,2020-03-06,동작구,45.75,29.08333333,서남
45725,2020-03-07,동작구,71.625,45.66666667,서남
45726,2020-03-08,동작구,66.70833333,47.25,서남
45727,2020-03-09,동작구,65.625,44.29166667,서남
45728,2020-03-10,동작구,51.125,36.39130435,서남
45729,2020-03-11,동작구,40.95833333,15.04761905,서남
45730,2020-03-12,동작구,37.70833333,13.86363636,서남
45731,2020-03-13,동작구,38.17391304,15.26086957,서남
45732,2020-03-14,동작구,44.875,21.17391304,서남
45733,2020-03-15,동작구,50.33333333,21.25,서남
45734,2020-03-16,동작구,27.52173913,13.60869565,서남
45735,2020-03-17,동작구,54.25,23.75,서남
45736,2020-03-18,동작구,58.79166667,32.625,서남
45737,2020-03-19,동작구,63.79166667,25.95833333,서남
45738,2020-03-20,동작구,45.45833333,9.5,서남
45739,2020-03-21,동작구,56.66666667,17,서남
45740,2020-03-22,동작구,48.33333333,18.875,서남
45741,2020-03-23,동작구,52.75,29.66666667,서남
45742,2020-03-24,동작구,66.70833333,37.70833333,서남
45743,2020-03-25,동작구,53.20833333,31,서남
45744,2020-03-26,동작구,53.54545455,32.04545455,서남
