,date,d_pm10,location
10556,2020-01-30,26.63636364,강서구
10557,2020-01-31,42.20833333,강서구
10558,2020-02-01,75.04166667,강서구
10559,2020-02-02,83.875,강서구
10560,2020-02-03,28.54166667,강서구
10561,2020-02-04,26.875,강서구
10562,2020-02-05,23.16666667,강서구
10563,2020-02-06,44.04545455,강서구
10564,2020-02-07,44.0,강서구
10565,2020-02-08,47.0,강서구
10566,2020-02-09,38.0,강서구
10567,2020-02-10,52.83333333,강서구
10568,2020-02-11,68.25,강서구
10569,2020-02-12,57.95833333,강서구
10570,2020-02-13,78.75,강서구
10571,2020-02-14,85.0,강서구
10572,2020-02-15,76.16666667,강서구
10573,2020-02-16,29.125,강서구
10574,2020-02-17,35.13636364,강서구
10575,2020-02-18,24.20833333,강서구
10576,2020-02-19,38.0,강서구
10577,2020-02-20,60.5,강서구
10578,2020-02-21,62.625,강서구
10579,2020-02-22,83.08333333,강서구
10580,2020-02-23,23.91304348,강서구
10581,2020-02-24,33.95833333,강서구
10582,2020-02-25,23.95833333,강서구
10583,2020-02-26,18.375,강서구
10584,2020-02-27,15.29166667,강서구
10585,2020-02-28,30.04166667,강서구
10586,2020-02-29,26.375,강서구
10587,2020-03-01,49.20833333,강서구
10588,2020-03-02,41.0,강서구
10589,2020-03-03,51.41666667,강서구
10590,2020-03-04,50.08333333,강서구
10591,2020-03-05,38.41666667,강서구
10592,2020-03-06,41.94444444,강서구
10593,2020-03-07,60.29166667,강서구
10594,2020-03-08,76.54166667,강서구
10595,2020-03-09,75.875,강서구
10596,2020-03-10,57.34782609,강서구
10597,2020-03-11,34.83333333,강서구
10598,2020-03-12,33.66666667,강서구
10599,2020-03-13,31.16666667,강서구
10600,2020-03-14,40.45833333,강서구
10601,2020-03-15,44.125,강서구
10602,2020-03-16,26.29166667,강서구
10603,2020-03-17,49.40909091,강서구
10604,2020-03-18,67.66666667,강서구
10605,2020-03-19,60.125,강서구
10606,2020-03-20,39.45833333,강서구
10607,2020-03-21,53.20833333,강서구
10608,2020-03-22,40.125,강서구
10609,2020-03-23,54.08333333,강서구
10610,2020-03-24,67.33333333,강서구
10611,2020-03-25,53.33333333,강서구
10612,2020-03-26,55.95238095,강서구
10613,2020-03-27,44.81818182,강서구
10614,2020-03-28,34.625,강서구
10615,2020-03-29,43.45833333,강서구
10616,2020-03-30,52.79166667,강서구
10617,2020-03-31,51.91666667,강서구
10618,2020-04-01,67.91666667,강서구
10619,2020-04-02,44.47826087,강서구
10620,2020-04-03,60.66666667,강서구
10621,2020-04-04,67.04166667,강서구
10622,2020-04-05,47.41666667,강서구
10623,2020-04-06,58.04166667,강서구
10624,2020-04-07,54.83333333,강서구
10625,2020-04-08,43.16666667,강서구
10626,2020-04-09,50.29166667,강서구
10627,2020-04-10,49.08333333,강서구
10628,2020-04-11,38.70833333,강서구
10629,2020-04-12,32.29166667,강서구
10630,2020-04-13,25.08333333,강서구
10631,2020-04-14,55.16666667,강서구
10632,2020-04-15,65.91666667,강서구
10633,2020-04-16,53.83333333,강서구
10634,2020-04-17,44.56521739,강서구
10635,2020-04-18,29.08333333,강서구
10636,2020-04-19,26.45833333,강서구
10637,2020-04-20,13.58333333,강서구
10638,2020-04-21,32.68181818,강서구
10639,2020-04-22,76.91666667,강서구
10640,2020-04-23,44.70833333,강서구
10641,2020-04-24,38.60869565,강서구
10642,2020-04-25,56.58333333,강서구
10643,2020-04-26,29.29166667,강서구
10644,2020-04-27,31.45454545,강서구
10645,2020-04-28,35.91666667,강서구
10646,2020-04-29,44.5,강서구
10647,2020-04-30,34.59090909,강서구
10648,2020-05-01,51.04347826,강서구
10649,2020-05-02,56.66666667,강서구
10650,2020-05-03,31.20833333,강서구
10651,2020-05-04,33.58333333,강서구
10652,2020-05-05,39.16666667,강서구
10653,2020-05-06,35.04166667,강서구
10654,2020-05-07,28.95833333,강서구
10655,2020-05-08,29.25,강서구
10656,2020-05-09,14.625,강서구
10657,2020-05-10,29.91666667,강서구
10659,2020-05-12,40.04166667,강서구
10660,2020-05-13,30.91304348,강서구
10661,2020-05-14,38.45833333,강서구
10662,2020-05-15,33.0,강서구
10663,2020-05-16,23.43478261,강서구
10664,2020-05-17,40.16666667,강서구
10665,2020-05-18,51.625,강서구
10666,2020-05-19,13.15,강서구
10667,2020-05-20,7.75,강서구
10668,2020-05-21,21.28571429,강서구
10669,2020-05-22,40.625,강서구
10670,2020-05-23,45.33333333,강서구
10671,2020-05-24,25.0,강서구
10672,2020-05-25,32.56521739,강서구
10673,2020-05-26,31.04347826,강서구
10674,2020-05-27,23.29166667,강서구
10675,2020-05-28,25.58333333,강서구
10676,2020-05-29,32.5,강서구
10677,2020-05-30,42.75,강서구
10678,2020-05-31,38.7826087,강서구
10679,2020-06-01,19.5,강서구
10680,2020-06-02,24.0,강서구
10681,2020-06-03,45.58333333,강서구
10682,2020-06-04,45.75,강서구
10683,2020-06-05,45.08695652,강서구
10684,2020-06-06,60.75,강서구
10685,2020-06-07,42.25,강서구
10686,2020-06-08,40.58333333,강서구
10687,2020-06-09,50.625,강서구
10688,2020-06-10,46.45,강서구
10689,2020-06-11,30.33333333,강서구
10690,2020-06-12,45.13636364,강서구
10691,2020-06-13,52.52173913,강서구
10692,2020-06-14,39.45454545,강서구
10693,2020-06-15,27.18181818,강서구
10694,2020-06-16,59.73684211,강서구
10695,2020-06-17,54.20833333,강서구
10696,2020-06-18,36.25,강서구
10697,2020-06-19,25.95833333,강서구
10698,2020-06-20,37.75,강서구
10699,2020-06-21,32.75,강서구
10700,2020-06-22,36.13043478,강서구
10701,2020-06-23,39.20833333,강서구
10702,2020-06-24,30.20833333,강서구
10703,2020-06-25,13.83333333,강서구
10704,2020-06-26,20.625,강서구
10705,2020-06-27,22.54166667,강서구
10706,2020-06-28,25.45833333,강서구
10707,2020-06-29,34.08333333,강서구
10708,2020-06-30,8.454545455,강서구
10709,2020-07-01,21.2173913,강서구
10710,2020-07-02,57.66666667,강서구
10711,2020-07-03,35.375,강서구
10712,2020-07-04,22.57142857,강서구
10713,2020-07-05,28.75,강서구
10714,2020-07-06,22.04166667,강서구
10715,2020-07-07,14.45833333,강서구
10716,2020-07-08,30.0,강서구
10717,2020-07-09,49.5,강서구
10718,2020-07-10,19.45833333,강서구
10719,2020-07-11,6.0,강서구
10720,2020-07-12,11.33333333,강서구
10721,2020-07-13,6.625,강서구
10722,2020-07-14,6.434782609,강서구
10723,2020-07-15,11.70833333,강서구
10724,2020-07-16,24.79166667,강서구
10725,2020-07-17,34.375,강서구
10726,2020-07-18,39.45833333,강서구
10727,2020-07-19,23.04166667,강서구
10728,2020-07-20,18.75,강서구
10729,2020-07-21,28.13636364,강서구
10730,2020-07-22,21.85714286,강서구
10731,2020-07-23,16.73913043,강서구
10732,2020-07-24,4.5625,강서구
10733,2020-07-25,4.458333333,강서구
10734,2020-07-26,9.25,강서구
10735,2020-07-27,19.25,강서구
10736,2020-07-28,12.85714286,강서구
10737,2020-07-29,10.54166667,강서구
10738,2020-07-30,17.13043478,강서구
10739,2020-07-31,19.91666667,강서구
10740,2020-08-01,15.375,강서구
10741,2020-08-02,13.29166667,강서구
10742,2020-08-03,15.25,강서구
10743,2020-08-04,42.16666667,강서구
10744,2020-08-05,36.58333333,강서구
10745,2020-08-06,15.375,강서구
10746,2020-08-07,23.83333333,강서구
10747,2020-08-08,12.25,강서구
10748,2020-08-09,9.913043478,강서구
10749,2020-08-10,13.04166667,강서구
10750,2020-08-11,7.652173913,강서구
10751,2020-08-12,22.34782609,강서구
10752,2020-08-13,25.09090909,강서구
10753,2020-08-14,31.54166667,강서구
10754,2020-08-15,42.16666667,강서구
10755,2020-08-16,22.58333333,강서구
10756,2020-08-17,24.875,강서구
10757,2020-08-18,33.41666667,강서구
10758,2020-08-19,45.04166667,강서구
10759,2020-08-20,37.91666667,강서구
10760,2020-08-21,29.625,강서구
10761,2020-08-22,18.25,강서구
10762,2020-08-23,11.0,강서구
10763,2020-08-24,21.0,강서구
10764,2020-08-25,34.66666667,강서구
10765,2020-08-26,23.66666667,강서구
10766,2020-08-27,19.58333333,강서구
10767,2020-08-28,20.08333333,강서구
10768,2020-08-29,15.29166667,강서구
10769,2020-08-30,13.0,강서구
10770,2020-08-31,9.5,강서구
10771,2020-09-01,17.58333333,강서구
10772,2020-09-02,15.25,강서구
10773,2020-09-03,12.31818182,강서구
10774,2020-09-04,19.54166667,강서구
10775,2020-09-05,31.70833333,강서구
10776,2020-09-06,24.5,강서구
10777,2020-09-07,4.875,강서구
10778,2020-09-08,25.09090909,강서구
10779,2020-09-09,27.25,강서구
10780,2020-09-10,26.04166667,강서구
10781,2020-09-11,26.58333333,강서구
10782,2020-09-12,11.30434783,강서구
10783,2020-09-13,6.791666667,강서구
10784,2020-09-14,20.875,강서구
10785,2020-09-15,35.04545455,강서구
10786,2020-09-16,26.25,강서구
10787,2020-09-17,20.41666667,강서구
10788,2020-09-18,18.625,강서구
10789,2020-09-19,17.625,강서구
10790,2020-09-20,16.41666667,강서구
10791,2020-09-21,25.70833333,강서구
10792,2020-09-22,13.625,강서구
10793,2020-09-23,6.208333333,강서구
10794,2020-09-24,6.619047619,강서구
10795,2020-09-25,10.91666667,강서구
10796,2020-09-26,15.04166667,강서구
10797,2020-09-27,13.33333333,강서구
10798,2020-09-28,21.875,강서구
10799,2020-09-29,32.29166667,강서구
10800,2020-09-30,34.20833333,강서구
10801,2020-10-01,16.16666667,강서구
10802,2020-10-02,22.20833333,강서구
10803,2020-10-03,33.14285714,강서구
10804,2020-10-04,23.83333333,강서구
10805,2020-10-05,20.91666667,강서구
10806,2020-10-06,22.95454545,강서구
10807,2020-10-07,25.79166667,강서구
10808,2020-10-08,16.16666667,강서구
10809,2020-10-09,16.16666667,강서구
10810,2020-10-10,19.75,강서구
10811,2020-10-11,22.33333333,강서구
10812,2020-10-12,35.25,강서구
10813,2020-10-13,27.0,강서구
10814,2020-10-14,32.95833333,강서구
10815,2020-10-15,31.625,강서구
10816,2020-10-16,40.66666667,강서구
10817,2020-10-17,32.20833333,강서구
10818,2020-10-18,28.79166667,강서구
10819,2020-10-19,64.29166667,강서구
10820,2020-10-20,77.95652174,강서구
10821,2020-10-21,47.95833333,강서구
10822,2020-10-22,65.45833333,강서구
10823,2020-10-23,23.125,강서구
10824,2020-10-24,25.25,강서구
10825,2020-10-25,33.875,강서구
10826,2020-10-26,52.58333333,강서구
10827,2020-10-27,82.5,강서구
10828,2020-10-28,45.69565217,강서구
10829,2020-10-29,38.58333333,강서구
10830,2020-10-30,53.22727273,강서구
10831,2020-10-31,30.875,강서구
10832,2020-11-01,48.95833333,강서구
10833,2020-11-02,52.58333333,강서구
10834,2020-11-03,19.83333333,강서구
10835,2020-11-04,32.28571429,강서구
10836,2020-11-05,34.58333333,강서구
10837,2020-11-06,48.625,강서구
10838,2020-11-07,85.20833333,강서구
10839,2020-11-08,54.58333333,강서구
10840,2020-11-09,25.45833333,강서구
10841,2020-11-10,31.79166667,강서구
10842,2020-11-11,43.91666667,강서구
10843,2020-11-12,71.83333333,강서구
10844,2020-11-13,91.75,강서구
10845,2020-11-14,81.83333333,강서구
10846,2020-11-15,90.41666667,강서구
10847,2020-11-16,84.75,강서구
10848,2020-11-17,64.29166667,강서구
10849,2020-11-18,41.66666667,강서구
10850,2020-11-19,19.54166667,강서구
10851,2020-11-20,22.70833333,강서구
10852,2020-11-21,30.25,강서구
10853,2020-11-22,28.04166667,강서구
10854,2020-11-23,24.875,강서구
10855,2020-11-24,25.26086957,강서구
10856,2020-11-25,41.08333333,강서구
10857,2020-11-26,66.45833333,강서구
10858,2020-11-27,48.95833333,강서구
10859,2020-11-28,23.79166667,강서구
10860,2020-11-29,26.70833333,강서구
10861,2020-11-30,31.16666667,강서구
10862,2020-12-01,37.5,강서구
10863,2020-12-02,36.68181818,강서구
10864,2020-12-03,27.95454545,강서구
10865,2020-12-04,34.25,강서구
10866,2020-12-05,39.33333333,강서구
10867,2020-12-06,47.58333333,강서구
10868,2020-12-07,60.66666667,강서구
10869,2020-12-08,26.25,강서구
10870,2020-12-09,43.66666667,강서구
10871,2020-12-10,68.20833333,강서구
10873,2020-12-12,60.70833333,강서구
10874,2020-12-13,36.33333333,강서구
10875,2020-12-14,22.95833333,강서구
10876,2020-12-15,18.58333333,강서구
10877,2020-12-16,23.10526316,강서구
10878,2020-12-17,28.95833333,강서구
10879,2020-12-18,33.625,강서구
10880,2020-12-19,26.45833333,강서구
10881,2020-12-20,25.54166667,강서구
10882,2020-12-21,42.95454545,강서구
10883,2020-12-22,52.45833333,강서구
10884,2020-12-23,67.125,강서구
10885,2020-12-24,66.91666667,강서구
10886,2020-12-25,29.91666667,강서구
10887,2020-12-26,59.25,강서구
10888,2020-12-27,65.41666667,강서구
10889,2020-12-28,63.5,강서구
10890,2020-12-29,77.83333333,강서구
10891,2020-12-30,31.08333333,강서구
10892,2020-12-31,26.83333333,강서구
10893,2021-01-01,25.25,강서구
10894,2021-01-02,32.29166667,강서구
10895,2021-01-03,38.79166667,강서구
10896,2021-01-04,41.625,강서구
10897,2021-01-05,27.54545455,강서구
10898,2021-01-06,25.08333333,강서구
10899,2021-01-07,30.125,강서구
10900,2021-01-08,20.20833333,강서구
10901,2021-01-09,25.20833333,강서구
10902,2021-01-10,31.41666667,강서구
10903,2021-01-11,56.66666667,강서구
10904,2021-01-12,60.875,강서구
10906,2021-01-14,83.0,강서구
10907,2021-01-15,72.65217391,강서구
10908,2021-01-16,58.45833333,강서구
10909,2021-01-17,20.875,강서구
10910,2021-01-18,37.25,강서구
10911,2021-01-19,28.5,강서구
10912,2021-01-20,45.08333333,강서구
10913,2021-01-21,50.45833333,강서구
10914,2021-01-22,40.125,강서구
10915,2021-01-23,18.375,강서구
10916,2021-01-24,13.125,강서구
10917,2021-01-25,29.04166667,강서구
10918,2021-01-26,50.0,강서구
10919,2021-01-27,39.45833333,강서구
10920,2021-01-28,32.66666667,강서구
10921,2021-01-29,23.91666667,강서구
10922,2021-01-30,51.45833333,강서구
10923,2021-01-31,59.58333333,강서구
10924,2021-02-01,66.66666667,강서구
10925,2021-02-02,34.29166667,강서구
10926,2021-02-03,32.625,강서구
10927,2021-02-04,25.625,강서구
10928,2021-02-05,24.70833333,강서구
10929,2021-02-06,60.83333333,강서구
10930,2021-02-07,84.25,강서구
10931,2021-02-08,25.83333333,강서구
10932,2021-02-09,22.25,강서구
10933,2021-02-10,33.04166667,강서구
10934,2021-02-11,74.95833333,강서구
10938,2021-02-15,60.375,강서구
10939,2021-02-16,21.0,강서구
10940,2021-02-17,34.0,강서구
10941,2021-02-18,39.27272727,강서구
10942,2021-02-19,41.5,강서구
10943,2021-02-20,66.95833333,강서구
10944,2021-02-21,76.04166667,강서구
10945,2021-02-22,55.29166667,강서구
10946,2021-02-23,49.29166667,강서구
10947,2021-02-24,54.26086957,강서구
10948,2021-02-25,66.04166667,강서구
10949,2021-02-26,48.5,강서구
10950,2021-02-27,17.79166667,강서구
10951,2021-02-28,23.25,강서구
10952,2021-03-01,21.0,강서구
10953,2021-03-02,9.5,강서구
10954,2021-03-03,40.58333333,강서구
10955,2021-03-04,42.27272727,강서구
10956,2021-03-05,37.875,강서구
10957,2021-03-06,32.33333333,강서구
10958,2021-03-07,20.83333333,강서구
10959,2021-03-08,46.0,강서구
10960,2021-03-09,47.79166667,강서구
10963,2021-03-12,88.875,강서구
10964,2021-03-13,55.70833333,강서구
10965,2021-03-14,88.54166667,강서구
10966,2021-03-15,93.875,강서구
10967,2021-03-16,92.04166667,강서구
10968,2021-03-17,90.66666667,강서구
10969,2021-03-18,95.91666667,강서구
10970,2021-03-19,90.16666667,강서구
10971,2021-03-20,36.04166667,강서구
10972,2021-03-21,46.91666667,강서구
10973,2021-03-22,34.58333333,강서구
10974,2021-03-23,72.90909091,강서구
10975,2021-03-24,57.375,강서구
10976,2021-03-25,60.16666667,강서구
10978,2021-03-27,75.79166667,강서구
10979,2021-03-28,16.91304348,강서구
10982,2021-03-31,44.33333333,강서구
10983,2021-04-01,44.33333333,강서구
10984,2021-04-02,44.79166667,강서구
10985,2021-04-03,33.0,강서구
10986,2021-04-04,8.625,강서구
10987,2021-04-05,19.54166667,강서구
10988,2021-04-06,39.5,강서구
10989,2021-04-07,58.66666667,강서구
10990,2021-04-08,32.20833333,강서구
10991,2021-04-09,33.08333333,강서구
10992,2021-04-10,31.04166667,강서구
10993,2021-04-11,42.29166667,강서구
10994,2021-04-12,39.95652174,강서구
10995,2021-04-13,12.75,강서구
10996,2021-04-14,24.09090909,강서구
10997,2021-04-15,42.41666667,강서구
10998,2021-04-16,75.41666667,강서구
11000,2021-04-18,28.54166667,강서구
11001,2021-04-19,42.83333333,강서구
11002,2021-04-20,61.29166667,강서구
11003,2021-04-21,72.79166667,강서구
11004,2021-04-22,70.54166667,강서구
11005,2021-04-23,42.95833333,강서구
11006,2021-04-24,21.91666667,강서구
11007,2021-04-25,21.625,강서구
11008,2021-04-26,25.29166667,강서구
11009,2021-04-27,28.29166667,강서구
11010,2021-04-28,57.54545455,강서구
11011,2021-04-29,74.08333333,강서구
11012,2021-04-30,30.83333333,강서구
11013,2021-05-01,21.69565217,강서구
11014,2021-05-02,12.66666667,강서구
11015,2021-05-03,31.125,강서구
11016,2021-05-04,26.95454545,강서구
11017,2021-05-05,39.375,강서구
11018,2021-05-06,66.40909091,강서구
11021,2021-05-09,48.0,강서구
11022,2021-05-10,17.625,강서구
11023,2021-05-11,15.25,강서구
11024,2021-05-12,19.33333333,강서구
11025,2021-05-13,47.45833333,강서구
11026,2021-05-14,57.41666667,강서구
11027,2021-05-15,55.0,강서구
11028,2021-05-16,4.947368421,강서구
11029,2021-05-17,13.0,강서구
11030,2021-05-18,32.0,강서구
11031,2021-05-19,34.70833333,강서구
11032,2021-05-20,26.625,강서구
11033,2021-05-21,11.625,강서구
11034,2021-05-22,22.41666667,강서구
11035,2021-05-23,33.66666667,강서구
11038,2021-05-26,45.33333333,강서구
11039,2021-05-27,39.625,강서구
11040,2021-05-28,40.66666667,강서구
11041,2021-05-29,19.41666667,강서구
11042,2021-05-30,23.5,강서구
11043,2021-05-31,33.45833333,강서구
11044,2021-06-01,36.08333333,강서구
11045,2021-06-02,50.91666667,강서구
11046,2021-06-03,31.36842105,강서구
11047,2021-06-04,23.04166667,강서구
11048,2021-06-05,43.91304348,강서구
11049,2021-06-06,62.29166667,강서구
11050,2021-06-07,37.66666667,강서구
11051,2021-06-08,43.0,강서구
11052,2021-06-09,41.75,강서구
11053,2021-06-10,59.18181818,강서구
11054,2021-06-11,16.39130435,강서구
11055,2021-06-12,20.625,강서구
11056,2021-06-13,29.95833333,강서구
11057,2021-06-14,42.70833333,강서구
11058,2021-06-15,25.04166667,강서구
11059,2021-06-16,7.565217391,강서구
11060,2021-06-17,14.25,강서구
11061,2021-06-18,11.20833333,강서구
11062,2021-06-19,43.0,강서구
11063,2021-06-20,53.25,강서구
11064,2021-06-21,41.29166667,강서구
11065,2021-06-22,32.08333333,강서구
11066,2021-06-23,20.40909091,강서구
11067,2021-06-24,29.29166667,강서구
11068,2021-06-25,43.79166667,강서구
11069,2021-06-26,21.75,강서구
11070,2021-06-27,17.20833333,강서구
11071,2021-06-28,23.33333333,강서구
11072,2021-06-29,28.26086957,강서구
11073,2021-06-30,37.625,강서구
11074,2021-07-01,37.0,강서구
11075,2021-07-02,26.91666667,강서구
11076,2021-07-03,12.25,강서구
11077,2021-07-04,7.0,강서구
11078,2021-07-05,19.125,강서구
11079,2021-07-06,43.15789474,강서구
11080,2021-07-07,31.79166667,강서구
11081,2021-07-08,18.08333333,강서구
11082,2021-07-09,16.5,강서구
11083,2021-07-10,23.875,강서구
11084,2021-07-11,30.79166667,강서구
11085,2021-07-12,37.29166667,강서구
11086,2021-07-13,28.58333333,강서구
11087,2021-07-14,19.08333333,강서구
11088,2021-07-15,17.5,강서구
11089,2021-07-16,18.70833333,강서구
11090,2021-07-17,16.625,강서구
11091,2021-07-18,12.54166667,강서구
11092,2021-07-19,12.41666667,강서구
11093,2021-07-20,20.375,강서구
11094,2021-07-21,21.9047619,강서구
11095,2021-07-22,24.54166667,강서구
11096,2021-07-23,32.625,강서구
11097,2021-07-24,32.79166667,강서구
11098,2021-07-25,23.04166667,강서구
11099,2021-07-26,19.54166667,강서구
11100,2021-07-27,27.54166667,강서구
11101,2021-07-28,36.625,강서구
11102,2021-07-29,44.5,강서구
11103,2021-07-30,20.83333333,강서구
11104,2021-07-31,20.5,강서구
11105,2021-08-01,27.91666667,강서구
11106,2021-08-02,12.41666667,강서구
11107,2021-08-03,17.85,강서구
11108,2021-08-04,18.25,강서구
11109,2021-08-05,22.95833333,강서구
11110,2021-08-06,17.66666667,강서구
11111,2021-08-07,12.54166667,강서구
11112,2021-08-08,21.33333333,강서구
11113,2021-08-09,11.875,강서구
11114,2021-08-10,13.0,강서구
11115,2021-08-11,31.33333333,강서구
11116,2021-08-12,38.5,강서구
11117,2021-08-13,26.25,강서구
11118,2021-08-14,12.70833333,강서구
11119,2021-08-15,9.541666667,강서구
11120,2021-08-16,17.25,강서구
11121,2021-08-17,15.58333333,강서구
11122,2021-08-18,8.458333333,강서구
11123,2021-08-19,12.5,강서구
11124,2021-08-20,16.20833333,강서구
11125,2021-08-21,11.70833333,강서구
11126,2021-08-22,22.54166667,강서구
11127,2021-08-23,26.0,강서구
11128,2021-08-24,10.125,강서구
11129,2021-08-25,16.5,강서구
11130,2021-08-26,37.41666667,강서구
11131,2021-08-27,32.54166667,강서구
11132,2021-08-28,32.91666667,강서구
11133,2021-08-29,27.0,강서구
11134,2021-08-30,35.25,강서구
11135,2021-08-31,29.83333333,강서구
11136,2021-09-01,5.75,강서구
11137,2021-09-02,11.875,강서구
11138,2021-09-03,12.41666667,강서구
11139,2021-09-04,7.625,강서구
11140,2021-09-05,7.041666667,강서구
11141,2021-09-06,14.83333333,강서구
11142,2021-09-07,7.545454545,강서구
11143,2021-09-08,8.916666667,강서구
11144,2021-09-09,28.79166667,강서구
11145,2021-09-10,35.45833333,강서구
11146,2021-09-11,28.66666667,강서구
11147,2021-09-12,20.41666667,강서구
11148,2021-09-13,25.29166667,강서구
11149,2021-09-14,19.625,강서구
11150,2021-09-15,13.58333333,강서구
11151,2021-09-16,10.04761905,강서구
11152,2021-09-17,11.68181818,강서구
11153,2021-09-18,8.5,강서구
11154,2021-09-19,10.41666667,강서구
11155,2021-09-20,9.666666667,강서구
11156,2021-09-21,14.41666667,강서구
11157,2021-09-22,10.375,강서구
11158,2021-09-23,14.54166667,강서구
11159,2021-09-24,16.58333333,강서구
11160,2021-09-25,7.041666667,강서구
11161,2021-09-26,4.666666667,강서구
11162,2021-09-27,8.583333333,강서구
11163,2021-09-28,10.58333333,강서구
11164,2021-09-29,11.95833333,강서구
11165,2021-09-30,19.0,강서구
11166,2021-10-01,37.29166667,강서구
11167,2021-10-02,26.04166667,강서구
11168,2021-10-03,38.25,강서구
11169,2021-10-04,37.95833333,강서구
11170,2021-10-05,37.27272727,강서구
11171,2021-10-06,8.791666667,강서구
11172,2021-10-07,12.54166667,강서구
11173,2021-10-08,18.875,강서구
11174,2021-10-09,9.791666667,강서구
11175,2021-10-10,20.95833333,강서구
11176,2021-10-11,28.58333333,강서구
11177,2021-10-12,10.95833333,강서구
11178,2021-10-13,13.54166667,강서구
11179,2021-10-14,19.29166667,강서구
11180,2021-10-15,24.79166667,강서구
11181,2021-10-16,28.95833333,강서구
11182,2021-10-17,22.75,강서구
11183,2021-10-18,22.91666667,강서구
11184,2021-10-19,25.91666667,강서구
11185,2021-10-20,32.14285714,강서구
11186,2021-10-21,35.54166667,강서구
11187,2021-10-22,47.125,강서구
11188,2021-10-23,44.04166667,강서구
11189,2021-10-24,32.5,강서구
11190,2021-10-25,32.20833333,강서구
11191,2021-10-26,46.83333333,강서구
11192,2021-10-27,49.66666667,강서구
11193,2021-10-28,33.58333333,강서구
11194,2021-10-29,27.28571429,강서구
11195,2021-10-30,25.22727273,강서구
11196,2021-10-31,32.54166667,강서구
11197,2021-11-01,33.0,강서구
11198,2021-11-02,41.55555556,강서구
11199,2021-11-03,48.29166667,강서구
11200,2021-11-04,48.58333333,강서구
11201,2021-11-05,76.08333333,강서구
11202,2021-11-06,65.75,강서구
11203,2021-11-07,38.91666667,강서구
11204,2021-11-08,10.04166667,강서구
11205,2021-11-09,9.75,강서구
11206,2021-11-10,14.29166667,강서구
11207,2021-11-11,19.29166667,강서구
11208,2021-11-12,22.5,강서구
11209,2021-11-13,29.79166667,강서구
11210,2021-11-14,53.45833333,강서구
11211,2021-11-15,63.125,강서구
11212,2021-11-16,55.26666667,강서구
11213,2021-11-17,35.66666667,강서구
11214,2021-11-18,62.66666667,강서구
11218,2021-11-22,43.08333333,강서구
11219,2021-11-23,32.70833333,강서구
11220,2021-11-24,29.875,강서구
11221,2021-11-25,52.91666667,강서구
11222,2021-11-26,29.625,강서구
11223,2021-11-27,42.83333333,강서구
11224,2021-11-28,51.16666667,강서구
11225,2021-11-29,66.83333333,강서구
11226,2021-11-30,26.79166667,강서구
11227,2021-12-01,19.13636364,강서구
11228,2021-12-02,25.18181818,강서구
11229,2021-12-03,23.58333333,강서구
11230,2021-12-04,24.5,강서구
11231,2021-12-05,36.875,강서구
11232,2021-12-06,52.04166667,강서구
11233,2021-12-07,66.20833333,강서구
11234,2021-12-08,52.875,강서구
11235,2021-12-09,42.95833333,강서구
11236,2021-12-10,30.79166667,강서구
11237,2021-12-11,67.0,강서구
11238,2021-12-12,51.25,강서구
11239,2021-12-13,24.41666667,강서구
11240,2021-12-14,33.33333333,강서구
11241,2021-12-15,81.45833333,강서구
11242,2021-12-16,93.33333333,강서구
11243,2021-12-17,42.125,강서구
11244,2021-12-18,24.70833333,강서구
11245,2021-12-19,35.375,강서구
11246,2021-12-20,55.875,강서구
11247,2021-12-21,62.08333333,강서구
11248,2021-12-22,35.85714286,강서구
11249,2021-12-23,50.5,강서구
11250,2021-12-24,51.5,강서구
11251,2021-12-25,27.625,강서구
11252,2021-12-26,19.20833333,강서구
11253,2021-12-27,35.875,강서구
11254,2021-12-28,60.54166667,강서구
11255,2021-12-29,67.29166667,강서구
11256,2021-12-30,34.58333333,강서구
11257,2021-12-31,26.875,강서구
11258,2022-01-01,29.75,강서구
11259,2022-01-02,38.5,강서구
11260,2022-01-03,29.91666667,강서구
11261,2022-01-04,40.29166667,강서구
11262,2022-01-05,57.58333333,강서구
11263,2022-01-06,62.41666667,강서구
11264,2022-01-07,71.79166667,강서구
11265,2022-01-08,62.29166667,강서구
11268,2022-01-11,37.33333333,강서구
11269,2022-01-12,34.95454545,강서구
11270,2022-01-13,36.0,강서구
11271,2022-01-14,36.41666667,강서구
11272,2022-01-15,48.29166667,강서구
11273,2022-01-16,46.625,강서구
11274,2022-01-17,28.66666667,강서구
11275,2022-01-18,40.91666667,강서구
11276,2022-01-19,49.125,강서구
11277,2022-01-20,44.20833333,강서구
11278,2022-01-21,49.125,강서구
11279,2022-01-22,66.625,강서구
11280,2022-01-23,76.125,강서구
11281,2022-01-24,42.0,강서구
11282,2022-01-25,33.125,강서구
11283,2022-01-26,65.54166667,강서구
11284,2022-01-27,68.29166667,강서구
11285,2022-01-28,38.45833333,강서구
11286,2022-01-29,34.16666667,강서구
11287,2022-01-30,38.25,강서구
11288,2022-01-31,32.5,강서구
11289,2022-02-01,49.45833333,강서구
11290,2022-02-02,38.83333333,강서구
11291,2022-02-03,26.9047619,강서구
11292,2022-02-04,26.70833333,강서구
11293,2022-02-05,32.125,강서구
11294,2022-02-06,26.25,강서구
11295,2022-02-07,28.91666667,강서구
11296,2022-02-08,32.58333333,강서구
11297,2022-02-09,42.29166667,강서구
